,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
938782,IN10237228,AWAITCHG,ITS00380,Directory Services,Directory Services,01FEB2021:13:16:46,16
939340,IN10237341,AWAITCHG,NW000508,Workplace Technology Services,Workplace Technology Services,11FEB2021:09:48:22,91
939341,IN10237341,AWAITCHG,NW000508,Workplace Technology Services,Workplace Technology Services,24FEB2021:11:16:36,0
940484,IN10237622,AWAITCHG,DC000141,Middleware,Middleware,03FEB2021:11:57:34,16
940485,IN10237622,AWAITCHG,DC000141,Middleware,Middleware,05FEB2021:08:12:34,35
940642,IN10237652,AWAITCHG,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,01FEB2021:16:51:41,11
940652,IN10237654,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,09FEB2021:10:25:42,193
941079,IN10237745,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,01FEB2021:15:59:09,36
941192,IN10237765,AWAITCHG,ITS00380,Directory Services,Directory Services,03FEB2021:11:47:44,3
941309,IN10237784,AWAITCHG,DC000210,Other Activities,Other - Data Centre,03FEB2021:10:42:18,50
941310,IN10237784,AWAITCHG,DC000210,Other Activities,Other - Data Centre,10FEB2021:11:15:01,0
941710,IN10237871,AWAITCHG,ITS00380,Directory Services,Directory Services,02FEB2021:11:30:42,18
941725,IN10237875,AWAITCHG,ITS00380,Directory Services,Directory Services,02FEB2021:11:27:15,18
942042,IN10237941,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,03FEB2021:12:06:43,344
942043,IN10237941,AWAITCHG,ESI00011,Other Activities,Other - Service Management,08FEB2021:08:41:43,317
942044,IN10237941,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,14MAR2021:07:25:33,69
942045,IN10237941,AWAITCHG,NW000431,GC WAN,GC WAN,18MAR2021:11:09:50,34
942680,IN10238060,AWAITCHG,ITS00380,Directory Services,Directory Services,03FEB2021:10:42:44,4
942726,IN10238069,AWAITCHG,ITS00380,Directory Services,Directory Services,03FEB2021:15:40:15,8
942775,IN10238080,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,09FEB2021:10:25:06,194
942800,IN10238084,AWAITCHG,ITS00380,Directory Services,Directory Services,03FEB2021:15:41:46,10
943045,IN10238145,AWAITCHG,ITS00380,Directory Services,Directory Services,03FEB2021:15:37:13,8
943351,IN10238208,AWAITCHG,DC000209,Midrange,Midrange,26FEB2021:11:27:43,423
943650,IN10238266,AWAITCHG,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,04FEB2021:09:13:17,1
943973,IN10238331,AWAITCHG,ITS00380,Directory Services,Directory Services,04FEB2021:10:07:57,9
944367,IN10238412,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,09FEB2021:09:34:14,187
944368,IN10238412,AWAITCHG,ESI00011,Other Activities,Other - Service Management,11FEB2021:11:03:51,205
944369,IN10238412,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,07MAR2021:05:33:57,40
944418,IN10238421,AWAITCHG,ITS00380,Directory Services,Directory Services,04FEB2021:16:21:42,13
945598,IN10238674,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,05FEB2021:20:23:28,400
945599,IN10238674,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,07APR2021:07:07:07,0
946683,IN10238921,AWAITCHG,DC000119,Other Activities,Other - Data Centre,09FEB2021:09:31:57,22
946738,IN10238933,AWAITCHG,DC000129,High-performance Computing,High-performance Computing,10FEB2021:14:31:58,65
947623,IN10239123,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,09FEB2021:10:24:41,194
947671,IN10239132,AWAITCHG,ITS00380,Directory Services,Directory Services,09FEB2021:12:01:27,12
947712,IN10239139,AWAITCHG,NW000471,Conferencing Services,Conferencing - Videoconferencing,29MAR2021:10:36:15,0
948191,IN10239232,AWAITCHG,ITS00380,Directory Services,Directory Services,10FEB2021:09:05:50,5
948656,IN10239331,AWAITCHG,ITS00380,Directory Services,Directory Services,10FEB2021:14:52:38,22
948657,IN10239331,AWAITCHG,NW000477,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,10FEB2021:14:59:32,0
948830,IN10239373,AWAITCHG,ITS00380,Directory Services,Directory Services,12FEB2021:11:31:39,13
948856,IN10239378,AWAITCHG,DC000129,High-performance Computing,High-performance Computing,12FEB2021:10:48:37,53
948910,IN10239389,AWAITCHG,ITS00380,Directory Services,Directory Services,11FEB2021:10:41:41,7
948943,IN10239395,AWAITCHG,ITS00380,Directory Services,Directory Services,11FEB2021:10:17:33,11
948953,IN10239397,AWAITCHG,ITS00380,Directory Services,Directory Services,11FEB2021:14:36:09,34
948999,IN10239406,AWAITCHG,ESI00011,Other Activities,Other - Service Management,17FEB2021:02:59:25,240
949000,IN10239406,AWAITCHG,ESI00011,Other Activities,Other - Service Management,23MAR2021:06:36:38,0
949575,IN10239520,AWAITCHG,ITS00380,Directory Services,Directory Services,11FEB2021:13:26:35,21
949907,IN10239585,AWAITCHG,ESI00011,Other Activities,Other - Service Management,03MAR2021:03:06:00,80
949908,IN10239585,AWAITCHG,ESI00011,Other Activities,Other - Service Management,15MAR2021:07:13:00,4
949909,IN10239585,AWAITCHG,EDC00089,Email,Email,15MAR2021:07:13:51,4
950016,IN10239602,AWAITCHG,ITS00380,Directory Services,Directory Services,12FEB2021:08:31:52,16
950903,IN10239790,AWAITCHG,ITS00380,Directory Services,Directory Services,12FEB2021:15:15:35,10
950963,IN10239803,AWAITCHG,ITS00380,Directory Services,Directory Services,15FEB2021:08:17:03,7
951942,IN10240033,AWAITCHG,ITS00380,Directory Services,Directory Services,15FEB2021:11:00:36,4
952037,IN10240051,AWAITCHG,DC000262,Other Activities,Other - Data Centre,16FEB2021:13:44:48,7
952221,IN10240106,AWAITCHG,ITS00380,Directory Services,Directory Services,15FEB2021:15:36:57,19
952302,IN10240125,AWAITCHG,ITS00380,Directory Services,Directory Services,16FEB2021:09:20:32,15
952309,IN10240126,AWAITCHG,ITS00380,Directory Services,Directory Services,16FEB2021:09:21:24,15
952333,IN10240134,AWAITCHG,ITS00380,Directory Services,Directory Services,16FEB2021:08:43:37,16
952800,IN10240229,AWAITCHG,ESI00011,Other Activities,Other - Service Management,17FEB2021:03:53:55,180
952801,IN10240229,AWAITCHG,ITS00332,Secure Remote Access,Secure Remote Access,07MAR2021:00:10:41,50
952995,IN10240263,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,16FEB2021:13:56:11,4
953021,IN10240267,AWAITCHG,ITS00380,Directory Services,Directory Services,17FEB2021:07:26:18,27
953279,IN10240324,AWAITCHG,ITS00380,Directory Services,Directory Services,17FEB2021:07:33:08,7
953370,IN10240343,AWAITCHG,ITS00380,Directory Services,Directory Services,17FEB2021:08:33:25,6
953955,IN10240455,AWAITCHG,ITS00380,Directory Services,Directory Services,17FEB2021:10:44:20,14
954065,IN10240479,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,17FEB2021:15:12:38,35
954227,IN10240530,AWAITCHG,ITS00380,Directory Services,Directory Services,17FEB2021:14:49:20,10
954592,IN10240602,AWAITCHG,NW000472,Conferencing Services,Conferencing - Videoconferencing,18FEB2021:08:42:00,32
954593,IN10240602,AWAITCHG,NW000434,Fixed Line,Fixed Line,22FEB2021:15:06:22,5
955111,IN10240716,AWAITCHG,ITS00380,Directory Services,Directory Services,18FEB2021:14:55:42,9
955212,IN10240740,AWAITCHG,DC000129,High-performance Computing,High-performance Computing,01MAR2021:10:33:45,153
955246,IN10240745,AWAITCHG,DC000129,High-performance Computing,High-performance Computing,24FEB2021:10:49:49,84
955268,IN10240749,AWAITCHG,ITS00380,Directory Services,Directory Services,18FEB2021:14:48:57,9
955333,IN10240761,AWAITCHG,ITS00380,Directory Services,Directory Services,22FEB2021:10:01:57,5
955897,IN10240877,AWAITCHG,DC000248,Midrange,Midrange - Windows -X86,23FEB2021:14:04:26,36
955928,IN10240884,AWAITCHG,ITS00380,Directory Services,Directory Services,19FEB2021:11:42:11,3
956086,IN10240920,AWAITCHG,ITS00380,Directory Services,Directory Services,22FEB2021:09:05:18,15
956223,IN10240945,AWAITCHG,ITS00380,Directory Services,Directory Services,22FEB2021:09:59:32,4
956689,IN10241045,AWAITCHG,DC000108,Data Centre Facilities Management,Data Centre Facilities Management,20FEB2021:17:41:57,2
956750,IN10241056,AWAITCHG,DC000108,Data Centre Facilities Management,Data Centre Facilities Management,22FEB2021:07:23:31,24
957505,IN10241244,AWAITCHG,ITS00380,Directory Services,Directory Services,22FEB2021:14:49:31,33
957528,IN10241249,AWAITCHG,ESI00011,Other Activities,Other - Service Management,23FEB2021:14:14:54,132
957558,IN10241254,AWAITCHG,ITS00380,Directory Services,Directory Services,22FEB2021:15:05:40,19
957573,IN10241257,AWAITCHG,ITS00343,Firewall,Firewall,24FEB2021:10:40:35,127
957602,IN10241264,AWAITCHG,NW000403,Intra-building Network Services,IBN - GC LAN,19APR2021:10:01:53,343
958348,IN10241423,AWAITCHG,ITS00380,Directory Services,Directory Services,23FEB2021:10:45:55,3
958354,IN10241424,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,23FEB2021:11:20:51,9
958514,IN10241461,AWAITCHG,ITS00359,Secure Remote Access,Secure Remote Access,26FEB2021:13:04:40,251
959055,IN10241577,AWAITCHG,ITS00380,Directory Services,Directory Services,24FEB2021:08:32:39,6
959073,IN10241580,AWAITCHG,ITS00341,Firewall,Firewall,24FEB2021:13:17:02,4
959130,IN10241592,AWAITCHG,ITS00380,Directory Services,Directory Services,24FEB2021:09:48:00,5
959191,IN10241606,AWAITCHG,ITS00380,Directory Services,Directory Services,24FEB2021:13:45:28,14
959508,IN10241661,AWAITCHG,ENT00005,Mobile Devices,Mobile - Voice & Data,25FEB2021:11:08:54,60
959546,IN10241667,AWAITCHG,ITS00380,Directory Services,Directory Services,26FEB2021:10:31:22,14
960069,IN10241800,AWAITCHG,NW000417,GC WAN,GC WAN,25MAY2021:08:06:32,614
960093,IN10241808,AWAITCHG,ITS00380,Directory Services,Directory Services,25FEB2021:09:41:17,8
960105,IN10241810,AWAITCHG,ENT00005,Mobile Devices,Mobile - Voice & Data,25FEB2021:11:13:26,107
960111,IN10241811,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,25FEB2021:09:57:37,74
960150,IN10241819,AWAITCHG,ITS00380,Directory Services,Directory Services,25FEB2021:11:53:28,6
960167,IN10241822,AWAITCHG,ITS00380,Directory Services,Directory Services,26FEB2021:08:05:52,6
960178,IN10241824,AWAITCHG,DC000113,Midrange,Midrange,26FEB2021:08:51:37,0
960213,IN10241831,AWAITCHG,ITS00380,Directory Services,Directory Services,25FEB2021:11:52:26,6
960451,IN10241885,AWAITCHG,ITS00380,Directory Services,Directory Services,26FEB2021:07:20:31,7
960514,IN10241899,AWAITCHG,ITS00380,Directory Services,Directory Services,26FEB2021:07:25:15,7
960587,IN10241915,AWAITCHG,NW000508,Workplace Technology Services,Workplace Technology Services,26FEB2021:09:46:47,150
960878,IN10241975,AWAITCHG,NW000510,Contact Centre,Contact Centre,26FEB2021:07:23:32,1
961068,IN10242011,AWAITCHG,NW000463,GC WAN,GC WAN,08MAR2021:14:47:35,214
961400,IN10242078,AWAITCHG,DC000210,Other Activities,Other - Data Centre,26MAR2021:15:13:15,0
961789,IN10242149,AWAITCHG,ESI00011,Other Activities,Other - Service Management,28FEB2021:01:03:26,37
961795,IN10242151,AWAITCHG,NW000445,Intra-building Network Services,IBN - GC LAN,02MAR2021:10:22:00,226
962637,IN10242384,AWAITCHG,ITS00380,Directory Services,Directory Services,01MAR2021:14:14:53,29
962663,IN10242388,AWAITCHG,ITS00380,Directory Services,Directory Services,01MAR2021:13:34:57,11
962871,IN10242430,AWAITCHG,ITS00380,Directory Services,Directory Services,02MAR2021:09:50:45,11
962872,IN10242430,AWAITCHG,NW000477,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,03MAR2021:08:53:37,2
963510,IN10242576,AWAITCHG,ITS00380,Directory Services,Directory Services,02MAR2021:13:39:44,1
963698,IN10242611,AWAITCHG,ITS00380,Directory Services,Directory Services,03MAR2021:08:32:47,15
963871,IN10242641,AWAITCHG,DC000119,Other Activities,Other - Data Centre,03MAR2021:06:57:25,30
963872,IN10242641,AWAITCHG,DC000119,Other Activities,Other - Data Centre,06MAR2021:11:40:28,46
964385,IN10242749,AWAITCHG,ENT00005,Mobile Devices,Mobile - Voice & Data,03MAR2021:14:02:37,4
964474,IN10242763,AWAITCHG,ITS00326,Other Activities,Other - Security,12MAR2021:08:18:29,43
964922,IN10242862,AWAITCHG,ENT00005,Mobile Devices,Mobile - Voice & Data,04MAR2021:13:21:06,174
965461,IN10242988,AWAITCHG,ITS00380,Directory Services,Directory Services,04MAR2021:13:23:20,20
965463,IN10242988,AWAITCHG,ITS00380,Directory Services,Directory Services,08MAR2021:14:26:20,15
966026,IN10243111,AWAITCHG,ITS00380,Directory Services,Directory Services,10MAR2021:07:31:21,11
966428,IN10243196,AWAITCHG,ITS00380,Directory Services,Directory Services,05MAR2021:13:12:27,17
966841,IN10243283,AWAITCHG,ITS00380,Directory Services,Directory Services,08MAR2021:13:20:53,14
966876,IN10243289,AWAITCHG,ESI00011,Other Activities,Other - Service Management,0,0
966877,IN10243289,AWAITCHG,ESI00011,Other Activities,Other - Service Management,0,0
966878,IN10243289,AWAITCHG,ESI00011,Other Activities,Other - Service Management,0,0
966879,IN10243289,AWAITCHG,NW000477,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
966886,IN10243289,AWAITCHG,COR00559,Other Activities,Other - Internal Services & Strategy,11MAR2021:09:36:35,0
967017,IN10243316,AWAITCHG,DC000119,Other Activities,Other - Data Centre,09MAR2021:06:47:17,93
967304,IN10243389,AWAITCHG,DC000152,Middleware,Middleware,09MAR2021:09:09:08,0
967305,IN10243389,AWAITCHG,DC000152,Middleware,Middleware,09MAR2021:09:10:40,15
967480,IN10243435,AWAITCHG,DC000155,Mainframe,Mainframe,08MAR2021:12:11:55,0
967916,IN10243682,AWAITCHG,ITS00380,Directory Services,Directory Services,08MAR2021:10:36:07,10
967965,IN10243694,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,08MAR2021:16:15:12,42
967966,IN10243694,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,15MAR2021:08:44:37,235
968968,IN10243911,AWAITCHG,ITS00380,Directory Services,Directory Services,09MAR2021:08:12:26,9
969859,IN10244121,AWAITCHG,SM000586,Other Activities,Other - Service Management,0,0
969864,IN10244121,AWAITCHG,NW000441,GC WAN,GC WAN,11MAR2021:13:43:20,1509
970369,IN10244243,AWAITCHG,ITS00341,Firewall,Firewall,10MAR2021:12:36:36,127
971000,IN10244365,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,10MAR2021:16:36:18,24
971509,IN10244463,AWAITCHG,DC000129,High-performance Computing,High-performance Computing,15MAR2021:07:49:05,14
971515,IN10244465,AWAITCHG,DC000129,High-performance Computing,High-performance Computing,15MAR2021:07:49:39,14
971816,IN10244530,AWAITCHG,ITS00380,Directory Services,Directory Services,11MAR2021:13:31:38,19
971986,IN10244573,AWAITCHG,ITS00380,Directory Services,Directory Services,12MAR2021:07:15:18,8
972190,IN10244614,AWAITCHG,ITS00341,Firewall,Firewall,24MAR2021:06:40:41,90
972926,IN10244931,AWAITCHG,ITS00380,Directory Services,Directory Services,12MAR2021:13:23:45,9
973114,IN10244975,AWAITCHG,ITS00341,Firewall,Firewall,18MAR2021:09:22:31,267
973434,IN10245048,AWAITCHG,ITS00380,Directory Services,Directory Services,15MAR2021:08:35:32,0
973435,IN10245048,AWAITCHG,ITS00380,Directory Services,Directory Services,15MAR2021:08:36:02,11
973467,IN10245054,AWAITCHG,ITS00380,Directory Services,Directory Services,15MAR2021:14:08:28,0
973468,IN10245054,AWAITCHG,ITS00380,Directory Services,Directory Services,15MAR2021:15:02:40,19
974487,IN10245299,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,22MAR2021:10:35:22,35
974571,IN10245318,AWAITCHG,ITS00380,Directory Services,Directory Services,15MAR2021:13:13:50,6
974827,IN10245374,AWAITCHG,DC000128,High-performance Computing,High-performance Computing,15MAR2021:20:26:46,70
975459,IN10245512,AWAITCHG,ITS00380,Directory Services,Directory Services,17MAR2021:10:05:39,37
975530,IN10245524,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,22MAR2021:10:34:57,35
975606,IN10245543,AWAITCHG,ITS00380,Directory Services,Directory Services,17MAR2021:08:46:29,6
976416,IN10245702,AWAITCHG,ITS00380,Directory Services,Directory Services,17MAR2021:11:35:32,3
976515,IN10245725,AWAITCHG,ITS00380,Directory Services,Directory Services,17MAR2021:11:44:51,3
976804,IN10245778,AWAITCHG,ITS00380,Directory Services,Directory Services,18MAR2021:08:14:59,6
976976,IN10245807,AWAITCHG,DC000120,Midrange,Midrange - Windows -X86,29MAR2021:14:40:44,70
977753,IN10245962,AWAITCHG,ITS00341,Firewall,Firewall,0,0
978228,IN10246057,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,06APR2021:14:39:16,768
980723,IN10246709,AWAITCHG,DC000141,Middleware,Middleware,22MAR2021:09:12:41,32
981965,IN10247056,AWAITCHG,DC000122,Midrange,Midrange,23MAR2021:09:25:08,531
982514,IN10247156,AWAITCHG,ITS00380,Directory Services,Directory Services,23MAR2021:15:39:25,11
982577,IN10247168,AWAITCHG,ITS00380,Directory Services,Directory Services,23MAR2021:07:22:42,6
982890,IN10247234,AWAITCHG,NW000417,GC WAN,GC WAN,23MAR2021:16:05:22,156
983630,IN10247374,AWAITCHG,ITS00380,Directory Services,Directory Services,24MAR2021:07:32:05,6
985197,IN10247699,AWAITCHG,NW000430,Intra-building Network Services,IBN - Data Centre Network,01APR2021:10:52:33,70
985290,IN10247722,AWAITCHG,DC000203,Midrange,Midrange - Windows -X86,30MAR2021:08:59:37,34
985434,IN10247751,AWAITCHG,DC000250,High-performance Computing,High-performance Computing,30MAR2021:10:53:02,0
985451,IN10247753,AWAITCHG,NW000429,Email,Email,30MAR2021:14:20:14,0
985621,IN10247779,AWAITCHG,DC000132,High-performance Computing,High-performance Computing,26MAR2021:01:58:04,7
985744,IN10247805,AWAITCHG,NW000430,Intra-building Network Services,IBN - Data Centre Network,26MAR2021:13:34:47,67
986052,IN10247859,AWAITCHG,ITS00380,Directory Services,Directory Services,26MAR2021:11:09:38,4
986237,IN10247895,AWAITCHG,NW000405,Intra-building Network Services,IBN - GC LAN,06MAY2021:12:38:53,70
986279,IN10247903,AWAITCHG,DC000119,Other Activities,Other - Data Centre,06APR2021:11:18:17,10
987504,IN10248165,AWAITCHG,ITS00332,Secure Remote Access,Secure Remote Access,30MAR2021:08:27:57,0
988944,IN10248454,AWAITCHG,ITS00380,Directory Services,Directory Services,31MAR2021:10:51:32,4
989118,IN10248484,AWAITCHG,ITS00380,Directory Services,Directory Services,01APR2021:07:20:52,9
989738,IN10248602,AWAITCHG,ITS00380,Directory Services,Directory Services,01APR2021:12:17:13,13
990096,IN10248664,AWAITCHG,ITS00380,Directory Services,Directory Services,01APR2021:13:48:59,12
990103,IN10248665,AWAITCHG,NW000417,GC WAN,GC WAN,01APR2021:14:56:37,0
990127,IN10248670,AWAITCHG,ITS00380,Directory Services,Directory Services,01APR2021:11:18:34,8
990776,IN10248801,AWAITCHG,DC000139,Database,Database,0,0
990822,IN10248809,AWAITCHG,NW000473,Conferencing Services,Conferencing - Videoconferencing,07APR2021:11:50:40,0
991408,IN10248913,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,02APR2021:03:14:26,704
991624,IN10248964,AWAITCHG,NW000417,GC WAN,GC WAN,15APR2021:11:26:10,13
991751,IN10248992,AWAITCHG,DC000139,Database,Database,06APR2021:14:12:23,0
992359,IN10249156,AWAITCHG,NW000417,GC WAN,GC WAN,09APR2021:11:53:47,52
992704,IN10249232,AWAITCHG,DC000257,Storage,Storage,06APR2021:15:10:37,106
992834,IN10249262,AWAITCHG,DC000119,Other Activities,Other - Data Centre,09APR2021:09:46:59,311
994068,IN10249511,AWAITCHG,DC000127,High-performance Computing,HPC -Big Data Exchange,07APR2021:14:39:51,5
994284,IN10249564,AWAITCHG,DC000221,Middleware,Middleware,09APR2021:13:51:14,0
994285,IN10249564,AWAITCHG,DC000221,Middleware,Middleware,09APR2021:13:56:00,20
995207,IN10249770,AWAITCHG,ITS00380,Directory Services,Directory Services,09APR2021:07:31:40,16
995369,IN10249800,AWAITCHG,ITS00380,Directory Services,Directory Services,09APR2021:10:58:04,9
995376,IN10249801,AWAITCHG,DC000134,High-performance Computing,High-performance Computing,09APR2021:13:40:34,0
995706,IN10249864,AWAITCHG,DC000113,Midrange,Midrange,13APR2021:11:52:47,0
995708,IN10249864,AWAITCHG,DC000113,Midrange,Midrange,13APR2021:12:04:19,0
997165,IN10250175,AWAITCHG,ITS00380,Directory Services,Directory Services,13APR2021:13:48:33,20
997370,IN10250220,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,12APR2021:14:59:07,9
997482,IN10250250,AWAITCHG,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,17JUN2021:17:03:49,0
997771,IN10250363,AWAITCHG,DC000113,Midrange,Midrange,22APR2021:10:06:34,17
997983,IN10250402,AWAITCHG,DC000129,High-performance Computing,High-performance Computing,13APR2021:00:11:32,8
998054,IN10250416,AWAITCHG,DC000152,Middleware,Middleware,13APR2021:01:41:05,9
998059,IN10250417,AWAITCHG,DC000152,Middleware,Middleware,13APR2021:01:41:52,7
998060,IN10250417,AWAITCHG,DC000152,Middleware,Middleware,13APR2021:09:30:50,0
998065,IN10250418,AWAITCHG,DC000152,Middleware,Middleware,13APR2021:01:42:23,7
998066,IN10250418,AWAITCHG,DC000152,Middleware,Middleware,13APR2021:09:29:36,0
999104,IN10250618,AWAITCHG,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,27APR2021:14:25:42,0
999165,IN10250629,AWAITCHG,ENT00005,Mobile Devices,Mobile - Voice & Data,14APR2021:11:25:36,38
999282,IN10250654,AWAITCHG,NW000417,GC WAN,GC WAN,14APR2021:14:46:06,9
1000051,IN10250806,AWAITCHG,DC000129,High-performance Computing,High-performance Computing,15APR2021:10:19:09,20
1000073,IN10250810,AWAITCHG,ITS00380,Directory Services,Directory Services,15APR2021:09:50:40,18
1000201,IN10250838,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,15APR2021:13:06:34,4
1000202,IN10250838,AWAITCHG,SM000502,Other Activities,Other - Service Management,15APR2021:13:07:37,4
1000618,IN10250907,AWAITCHG,NW000472,Conferencing Services,Conferencing - Videoconferencing,20APR2021:14:29:54,0
1000959,IN10250972,AWAITCHG,DC000119,Other Activities,Other - Data Centre,16APR2021:11:58:56,16
1000960,IN10250972,AWAITCHG,ESI00011,Other Activities,Other - Service Management,19APR2021:12:53:23,5
1000961,IN10250972,AWAITCHG,ESI00011,Other Activities,Other - Service Management,20APR2021:08:44:58,0
1001695,IN10251139,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,16APR2021:14:08:27,14
1001790,IN10251158,AWAITCHG,NW000460,GC WAN,GC WAN,16APR2021:16:04:58,2
1002740,IN10251358,AWAITCHG,DC000209,Midrange,Midrange,19APR2021:08:08:15,0
1002741,IN10251358,AWAITCHG,DC000209,Midrange,Midrange,19APR2021:08:59:33,0
1002887,IN10251385,AWAITCHG,ITS00380,Directory Services,Directory Services,20APR2021:13:59:37,13
1003116,IN10251438,AWAITCHG,DC000209,Midrange,Midrange,19APR2021:13:41:13,0
1003267,IN10251467,AWAITCHG,ITS00380,Directory Services,Directory Services,20APR2021:14:25:49,30
1003363,IN10251487,AWAITCHG,ITS00380,Directory Services,Directory Services,21APR2021:09:53:42,8
1003391,IN10251491,AWAITCHG,ITS00380,Directory Services,Directory Services,21APR2021:09:40:48,13
1003779,IN10251576,AWAITCHG,ITS00380,Directory Services,Directory Services,20APR2021:11:32:39,15
1003801,IN10251580,AWAITCHG,ITS00380,Directory Services,Directory Services,20APR2021:15:05:13,32
1003867,IN10251591,AWAITCHG,DC000191,Midrange,Midrange,21APR2021:15:45:15,9
1003868,IN10251591,AWAITCHG,DC000191,Midrange,Midrange,22APR2021:15:17:43,0
1003877,IN10251593,AWAITCHG,ITS00380,Directory Services,Directory Services,20APR2021:11:45:02,15
1004252,IN10251657,AWAITCHG,ITS00380,Directory Services,Directory Services,29APR2021:18:42:35,8
1004383,IN10251684,AWAITCHG,ITS00380,Directory Services,Directory Services,22APR2021:09:16:18,4
1004422,IN10251692,AWAITCHG,ITS00380,Directory Services,Directory Services,21APR2021:07:36:07,2
1004428,IN10251692,AWAITCHG,ITS00380,Directory Services,Directory Services,21APR2021:11:21:46,7
1004952,IN10251809,AWAITCHG,ITS00380,Directory Services,Directory Services,22APR2021:13:29:56,10
1004996,IN10251815,AWAITCHG,ITS00380,Directory Services,Directory Services,22APR2021:13:29:29,10
1005375,IN10251888,AWAITCHG,ITS00380,Directory Services,Directory Services,23APR2021:10:44:21,6
1005973,IN10251993,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,23APR2021:07:39:54,11
1006035,IN10252008,AWAITCHG,ITS00380,Directory Services,Directory Services,22APR2021:14:16:35,43
1006036,IN10252008,AWAITCHG,ITS00376,Directory Services,Directory Services,28APR2021:13:46:14,11
1006037,IN10252008,AWAITCHG,ITS00380,Directory Services,Directory Services,29APR2021:07:55:38,7
1006341,IN10252067,AWAITCHG,ITS00380,Directory Services,Directory Services,28APR2021:15:22:08,11
1006583,IN10252120,AWAITCHG,ITS00380,Directory Services,Directory Services,23APR2021:10:20:23,3
1006782,IN10252161,AWAITCHG,ITS00380,Directory Services,Directory Services,23APR2021:12:01:49,2
1007093,IN10252233,AWAITCHG,DC000209,Midrange,Midrange,26APR2021:13:47:57,12
1007094,IN10252233,AWAITCHG,ITS00380,Directory Services,Directory Services,26APR2021:14:43:35,6
1007317,IN10252277,AWAITCHG,ITS00380,Directory Services,Directory Services,26APR2021:10:24:35,4
1007548,IN10252325,AWAITCHG,DC000107,Data Centre Facilities Management,Data Centre Facilities Management,25APR2021:08:57:55,0
1008093,IN10252498,AWAITCHG,ITS00380,Directory Services,Directory Services,26APR2021:09:38:18,18
1008104,IN10252499,AWAITCHG,ITS00380,Directory Services,Directory Services,26APR2021:13:33:51,20
1008253,IN10252526,AWAITCHG,DC000202,Midrange,Midrange - Windows -X86,26APR2021:12:00:02,5
1008422,IN10252560,AWAITCHG,DC000263,Storage,Storage - File,27APR2021:07:47:35,7
1008423,IN10252560,AWAITCHG,ITS00380,Directory Services,Directory Services,27APR2021:07:48:17,7
1008658,IN10252615,AWAITCHG,ITS00380,Directory Services,Directory Services,27APR2021:08:29:27,22
1008684,IN10252621,AWAITCHG,ITS00380,Directory Services,Directory Services,27APR2021:08:22:06,9
1009316,IN10252783,AWAITCHG,ITS00380,Directory Services,Directory Services,28APR2021:07:45:53,5
1009896,IN10252922,AWAITCHG,ITS00380,Directory Services,Directory Services,29APR2021:09:44:18,15
1010083,IN10252957,AWAITCHG,ITS00380,Directory Services,Directory Services,30APR2021:10:06:47,3
1010121,IN10252964,AWAITCHG,ITS00380,Directory Services,Directory Services,30APR2021:12:44:00,2
1010197,IN10252997,AWAITCHG,ITS00380,Directory Services,Directory Services,04MAY2021:13:18:43,21
1010257,IN10253011,AWAITCHG,ITS00380,Directory Services,Directory Services,29APR2021:09:45:11,8
1010304,IN10253020,AWAITCHG,DC000119,Other Activities,Other - Data Centre,29APR2021:09:15:14,87
