,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
62935,IN10043112,PENDINGREV,DC000127,High-performance Computing,HPC -Big Data Exchange,21NOV2016:09:34:45,0
62944,IN10043114,PENDINGREV,DC000127,High-performance Computing,HPC -Big Data Exchange,21NOV2016:09:27:58,0
63378,IN10043209,PENDINGREV,DC000156,Midrange,Midrange - Windows -X86,29NOV2016:11:58:32,1
63908,IN10043324,PENDINGREV,NW000417,GC WAN,GC WAN,24NOV2016:15:35:38,4
64095,IN10043370,PENDINGREV,NW000417,GC WAN,GC WAN,24NOV2016:12:03:24,7
64370,IN10043426,PENDINGREV,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,01DEC2016:09:49:15,90
64992,IN10043569,PENDINGREV,EU000202,Distributed Print,Distributed Print,29NOV2016:11:54:08,0
65542,IN10043698,PENDINGREV,NW000417,GC WAN,GC WAN,29NOV2016:21:47:27,4
65615,IN10043720,PENDINGREV,DC000128,High-performance Computing,High-performance Computing,30NOV2016:02:41:24,164
65640,IN10043725,PENDINGREV,DC000128,High-performance Computing,High-performance Computing,30NOV2016:05:03:35,30
65738,IN10043747,PENDINGREV,NW000417,GC WAN,GC WAN,30NOV2016:16:33:13,4
65933,IN10043786,PENDINGREV,DC000133,High-performance Computing,High-performance Computing,30NOV2016:20:21:24,8
66515,IN10043925,PENDINGREV,ITS00332,Secure Remote Access,Secure Remote Access,02DEC2016:07:46:54,139
66516,IN10043925,PENDINGREV,ESI00011,Other Activities,Other - Service Management,06DEC2016:14:09:57,9
66830,IN10043993,PENDINGREV,DC000130,High-performance Computing,HPC - Interaction & Visualization,03DEC2016:19:31:21,6
66831,IN10043993,PENDINGREV,DC000128,High-performance Computing,High-performance Computing,05DEC2016:10:07:33,2
