,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
1073344,IN10270791,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1073358,IN10270797,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1073383,IN10270804,AWAITVEN,DC000155,Mainframe,Mainframe,0,0
1073400,IN10270809,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,0,0
1073458,IN10270824,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,0,0
1073464,IN10270824,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,0,0
1073471,IN10270826,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1073521,IN10270837,AWAITVEN,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,0,0
1073536,IN10270842,AWAITVEN,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,0,0
1073595,IN10270852,AWAITVEN,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,0,0
1073642,IN10270866,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1073683,IN10270875,AWAITVEN,ITS00380,Directory Services,Directory Services,0,0
1073720,IN10270888,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1073772,IN10270902,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1074037,IN10270990,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,0,0
1074042,IN10270991,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1074186,IN10271021,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1074283,IN10271046,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,0,0
1074394,IN10271076,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1074403,IN10271078,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1074435,IN10271085,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,0,0
1074487,IN10271096,AWAITVEN,ITS00380,Directory Services,Directory Services,0,0
1074537,IN10271106,AWAITVEN,ITS00380,Directory Services,Directory Services,0,0
1074552,IN10271108,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1074658,IN10271134,AWAITVEN,COR00553,Other Activities,Other - Internal Services & Strategy,0,0
1074659,IN10271134,AWAITVEN,COR00553,Other Activities,Other - Internal Services & Strategy,0,0
1074671,IN10271137,AWAITVEN,NW000472,Conferencing Services,Conferencing - Videoconferencing,0,0
1074682,IN10271140,AWAITVEN,NW000417,GC WAN,GC WAN,0,0
1074794,IN10271166,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1074916,IN10271198,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
1074925,IN10271200,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1075045,IN10271229,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1075189,IN10271269,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1075292,IN10271293,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1075502,IN10271337,AWAITVEN,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,0,0
1075525,IN10271342,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1075542,IN10271346,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1075579,IN10271354,AWAITVEN,ITS00380,Directory Services,Directory Services,0,0
1075657,IN10271372,AWAITVEN,NW000403,Intra-building Network Services,IBN - GC LAN,0,0
1075684,IN10271378,AWAITVEN,DC000113,Midrange,Midrange,0,0
1075730,IN10271386,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1075733,IN10271388,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1075765,IN10271394,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1075858,IN10271415,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1075921,IN10271430,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1076027,IN10271452,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1076032,IN10271453,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,0,0
1076102,IN10271468,AWAITVEN,ITS00380,Directory Services,Directory Services,0,0
1076118,IN10271471,AWAITVEN,DC000248,Midrange,Midrange - Windows -X86,0,0
1076164,IN10271485,AWAITVEN,NW000503,Contact Centre,Contact Centre,0,0
1076180,IN10271489,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
1076305,IN10271520,AWAITVEN,NW000481,Intra-building Network Services,Intra-building Network Services,0,0
1076336,IN10271529,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1076399,IN10271541,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1076400,IN10271542,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1076447,IN10271551,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1076465,IN10271555,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1076551,IN10271572,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1076617,IN10271582,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1076633,IN10271584,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1076656,IN10271589,AWAITVEN,NW000440,Fixed Line,Fixed - PBX,0,0
1076712,IN10271602,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1076733,IN10271607,AWAITVEN,EDC00041,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1076776,IN10271614,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1076782,IN10271615,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1076785,IN10271616,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077100,IN10271687,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1077124,IN10271692,AWAITVEN,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,0,0
1077136,IN10271694,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,0,0
1077237,IN10271714,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,0,0
1077490,IN10271803,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077564,IN10271820,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077570,IN10271820,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077647,IN10271836,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077658,IN10271838,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077663,IN10271838,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077696,IN10271851,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077862,IN10271940,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077863,IN10271940,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077938,IN10271963,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077985,IN10271974,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1077994,IN10271976,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1078116,IN10272010,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1078174,IN10272022,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1078290,IN10272054,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1078325,IN10272064,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,0,0
1078464,IN10272095,AWAITVEN,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,0,0
1078466,IN10272096,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1078596,IN10272119,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1078624,IN10272128,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1078661,IN10272136,AWAITVEN,NW000417,GC WAN,GC WAN,0,0
1078844,IN10272177,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1078880,IN10272186,AWAITVEN,DC000263,Storage,Storage - File,0,0
1079011,IN10272216,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1079025,IN10272219,AWAITVEN,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1079135,IN10272244,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1079145,IN10272246,AWAITVEN,DC000249,Midrange,Midrange - Windows -X86,0,0
1079184,IN10272254,AWAITVEN,NW000417,GC WAN,GC WAN,0,0
1079215,IN10272260,AWAITVEN,NW000417,GC WAN,GC WAN,0,0
1079402,IN10272305,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1079704,IN10272377,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1079883,IN10272421,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1079950,IN10272434,AWAITVEN,DC000135,Storage,Storage,0,0
1080076,IN10272462,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1080085,IN10272462,AWAITVEN,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,0,0
1080095,IN10272464,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1080301,IN10272544,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1080388,IN10272567,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1080396,IN10272569,AWAITVEN,SM000585,Other Activities,Other - Service Management,0,0
1080436,IN10272577,AWAITVEN,EDC00040,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,0,0
1080485,IN10272587,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1080738,IN10272647,AWAITVEN,ITS00332,Secure Remote Access,Secure Remote Access,0,0
1080742,IN10272647,AWAITVEN,NW000433,GC WAN,GC WAN,0,0
1080895,IN10272682,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1080946,IN10272694,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1080958,IN10272696,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1080962,IN10272697,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1080971,IN10272699,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1080985,IN10272701,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1081011,IN10272707,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1081085,IN10272722,AWAITVEN,NW000508,Workplace Technology Services,Workplace Technology Services,0,0
1081127,IN10272737,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1081166,IN10272744,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1081167,IN10272744,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1081236,IN10272761,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1081428,IN10272800,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,0,0
1081462,IN10272808,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1081463,IN10272808,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1081554,IN10272830,AWAITVEN,ITS00332,Secure Remote Access,Secure Remote Access,0,0
1081568,IN10272834,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1081654,IN10272862,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1081772,IN10272888,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1081780,IN10272891,AWAITVEN,NW000508,Workplace Technology Services,Workplace Technology Services,0,0
1081858,IN10272933,AWAITVEN,DC000117,Storage,Storage,0,0
1081945,IN10272952,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1081996,IN10272967,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1082002,IN10272969,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1082013,IN10272971,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1082025,IN10272972,AWAITVEN,NW000417,GC WAN,GC WAN,0,0
1082028,IN10272973,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1082038,IN10272975,AWAITVEN,NW000413,Toll-free Voice,Toll-free Voice,0,0
1082044,IN10272976,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
1082050,IN10272977,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1082143,IN10272997,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1082231,IN10273017,AWAITVEN,PM000614,Other Activities,Other - Project Management & Delivery,0,0
1082252,IN10273022,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1082358,IN10273049,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1082399,IN10273058,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
1082736,IN10273137,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1082738,IN10273137,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1082740,IN10273137,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1082850,IN10273163,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1082856,IN10273164,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1082868,IN10273167,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1082886,IN10273176,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1082894,IN10273177,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1082923,IN10273185,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1082941,IN10273189,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1082947,IN10273191,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1082954,IN10273192,AWAITVEN,EDC00055,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,0,0
1083031,IN10273206,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
1083038,IN10273207,AWAITVEN,EDC00025,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,0,0
1083082,IN10273217,AWAITVEN,EDC00040,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,0,0
1083211,IN10273245,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1083252,IN10273254,AWAITVEN,NW000432,GC WAN,GC WAN,0,0
1083367,IN10273281,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1083418,IN10273291,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1083428,IN10273293,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1083440,IN10273296,AWAITVEN,NW000417,GC WAN,GC WAN,0,0
1083474,IN10273305,AWAITVEN,EDC00055,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,0,0
1083491,IN10273309,AWAITVEN,ITS00327,Other Activities,Other - Security,0,0
1083492,IN10273309,AWAITVEN,ITS00327,Other Activities,Other - Security,0,0
1083612,IN10273338,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1083807,IN10273388,AWAITVEN,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1083811,IN10273388,AWAITVEN,DC000117,Storage,Storage,0,0
1083842,IN10273412,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),0,0
1083945,IN10273436,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1083959,IN10273439,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1083981,IN10273443,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1083984,IN10273444,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1084102,IN10273471,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1084151,IN10273480,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1084165,IN10273483,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1084192,IN10273490,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1084363,IN10273529,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1084501,IN10273559,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1084548,IN10273568,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1084552,IN10273569,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1084555,IN10273569,AWAITVEN,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,0,0
1084634,IN10273591,AWAITVEN,ENT00005,Mobile Devices,Mobile - Voice & Data,0,0
1084652,IN10273593,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),0,0
1084699,IN10273605,AWAITVEN,EDC00043,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1084714,IN10273609,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1084888,IN10273650,AWAITVEN,DC000216,Storage,Storage - File,0,0
1084901,IN10273652,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1084944,IN10273661,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1084983,IN10273670,AWAITVEN,DC000216,Storage,Storage - File,0,0
1085011,IN10273676,AWAITVEN,NW000413,Toll-free Voice,Toll-free Voice,0,0
1085227,IN10273725,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1085230,IN10273725,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1085322,IN10273754,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1085434,IN10273786,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1085462,IN10273798,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
1085508,IN10273808,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1085511,IN10273808,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1085640,IN10273833,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1085702,IN10273847,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1085781,IN10273869,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1085784,IN10273869,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1085835,IN10273885,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1085838,IN10273885,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1086468,IN10274953,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1086685,IN10275009,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1086686,IN10275009,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1086943,IN10275084,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1086955,IN10275089,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1086979,IN10275097,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1087082,IN10275134,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1087090,IN10275135,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1087093,IN10275136,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1087209,IN10275163,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1087255,IN10275174,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1087307,IN10275185,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1087327,IN10275189,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1087333,IN10275190,AWAITVEN,EDC00055,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,0,0
1087398,IN10275205,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1087414,IN10275209,AWAITVEN,EDC00041,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1087420,IN10275210,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1087426,IN10275211,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1087470,IN10275221,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1087522,IN10275230,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1087620,IN10275251,AWAITVEN,NW000440,Fixed Line,Fixed - PBX,0,0
1087747,IN10275275,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1087790,IN10275285,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1087862,IN10275302,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1087866,IN10275302,AWAITVEN,NW000448,Intra-building Network Services,IBN - GC LAN,0,0
1087868,IN10275302,AWAITVEN,ESI00011,Other Activities,Other - Service Management,0,0
1087959,IN10275325,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1088065,IN10275352,AWAITVEN,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,0,0
1088170,IN10275382,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1088188,IN10275386,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1088205,IN10275388,AWAITVEN,NW000509,Email,Email,0,0
1088207,IN10275388,AWAITVEN,NW000509,Email,Email,0,0
1088258,IN10275400,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1088281,IN10275405,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1088395,IN10275428,AWAITVEN,NW000503,Contact Centre,Contact Centre,0,0
1088405,IN10275428,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),0,0
1088442,IN10275434,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,0,0
1088683,IN10275489,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1088786,IN10275514,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1088827,IN10275527,AWAITVEN,NW000503,Contact Centre,Contact Centre,0,0
1088878,IN10275538,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1088903,IN10275544,AWAITVEN,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,0,0
1088975,IN10275560,AWAITVEN,NW000417,GC WAN,GC WAN,0,0
1088990,IN10275563,AWAITVEN,DC000135,Storage,Storage,0,0
1089051,IN10275578,AWAITVEN,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),0,0
1089130,IN10275597,AWAITVEN,EDC00025,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,0,0
1089201,IN10275613,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1089231,IN10275619,AWAITVEN,DC000216,Storage,Storage - File,0,0
1089261,IN10275625,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,0,0
1089315,IN10275638,AWAITVEN,NW000417,GC WAN,GC WAN,0,0
1089369,IN10275652,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1089382,IN10275655,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
1089415,IN10275662,AWAITVEN,NW000503,Contact Centre,Contact Centre,0,0
1089526,IN10275685,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1089547,IN10275689,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1089589,IN10275700,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
1089707,IN10275725,AWAITVEN,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,0,0
1089805,IN10275746,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1089807,IN10275746,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,0,0
1089808,IN10275746,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1089809,IN10275746,AWAITVEN,DC000130,High-performance Computing,HPC - Interaction & Visualization,0,0
1089852,IN10275757,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1089929,IN10275773,AWAITVEN,NW000440,Fixed Line,Fixed - PBX,0,0
1089987,IN10275785,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1089989,IN10275785,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1090005,IN10275789,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1090009,IN10275790,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1090036,IN10275795,AWAITVEN,NW000503,Contact Centre,Contact Centre,0,0
1090128,IN10275814,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1090220,IN10275835,AWAITVEN,NW000503,Contact Centre,Contact Centre,0,0
1090260,IN10275842,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1090330,IN10275858,AWAITVEN,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1090331,IN10275858,AWAITVEN,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,0,0
1090357,IN10275863,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1090360,IN10275863,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1090371,IN10275866,AWAITVEN,NW000417,GC WAN,GC WAN,0,0
1090404,IN10275876,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1090405,IN10275876,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1090566,IN10275914,AWAITVEN,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,0,0
1090713,IN10275945,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1090837,IN10275973,AWAITVEN,NW000452,Intra-building Network Services,IBN - GC LAN,0,0
1090838,IN10275973,AWAITVEN,NW000452,Intra-building Network Services,IBN - GC LAN,0,0
1090840,IN10275973,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1090845,IN10275973,AWAITVEN,NW000412,Fixed Line,Fixed Line,0,0
1090917,IN10275991,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1090982,IN10276008,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1090983,IN10276008,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091049,IN10276028,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091050,IN10276028,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091094,IN10276037,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091203,IN10276063,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091208,IN10276063,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091242,IN10276072,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091243,IN10276072,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091257,IN10276075,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091295,IN10276086,AWAITVEN,NW000431,GC WAN,GC WAN,0,0
1091300,IN10276087,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091301,IN10276087,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091308,IN10276088,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091318,IN10276092,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091322,IN10276092,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091344,IN10276097,AWAITVEN,DC000129,High-performance Computing,High-performance Computing,0,0
1091392,IN10276111,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091393,IN10276111,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091400,IN10276113,AWAITVEN,DC000132,High-performance Computing,High-performance Computing,0,0
1091432,IN10276121,AWAITVEN,DC000133,High-performance Computing,High-performance Computing,0,0
