,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
40622,IN10038041,PENDING,DC000141,Middleware,Middleware,06OCT2016:14:03:19,72
40712,IN10038060,PENDING,DC000132,High-performance Computing,High-performance Computing,30AUG2016:14:03:51,26
40717,IN10038061,PENDING,NW000403,Intra-building Network Services,IBN - GC LAN,17OCT2016:14:39:40,0
40812,IN10038080,PENDING,NW000431,GC WAN,GC WAN,31AUG2016:07:16:43,30
40818,IN10038081,PENDING,NW000431,GC WAN,GC WAN,31AUG2016:07:39:37,19
40831,IN10038084,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,31AUG2016:06:50:30,11
40973,IN10038117,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,01SEP2016:14:31:37,3
40983,IN10038119,PENDING,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,29SEP2016:08:15:12,0
41014,IN10038125,PENDING,NW000431,GC WAN,GC WAN,01SEP2016:07:45:47,9
41044,IN10038133,PENDING,DC000163,Other Activities,Other - Service Management,31AUG2016:17:21:25,0
41057,IN10038136,PENDING,DC000152,Middleware,Middleware,31AUG2016:18:26:55,1
41094,IN10038146,PENDING,DC000152,Middleware,Middleware,01SEP2016:02:01:01,12
41107,IN10038151,PENDING,NW000431,GC WAN,GC WAN,01SEP2016:07:46:38,19
41140,IN10038159,PENDING,NW000414,Contact Centre,Contact Centre,01SEP2016:17:53:43,2
41173,IN10038166,PENDING,NW000431,GC WAN,GC WAN,02SEP2016:14:42:16,0
41215,IN10038176,PENDING,ESI00011,Other Activities,Other - Service Management,05SEP2016:07:36:51,13
41216,IN10038176,PENDING,NW000412,Fixed Line,Fixed Line,06SEP2016:08:11:21,0
41248,IN10038183,PENDING,NW000428,Email,Email,29SEP2016:14:31:56,150
41253,IN10038184,PENDING,DC000115,Midrange,Midrange - Windows -X86,04OCT2016:13:16:12,0
41257,IN10038185,PENDING,0,0,0,01SEP2016:12:00:38,0
41325,IN10038198,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,01SEP2016:14:07:11,14
41346,IN10038203,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,01SEP2016:14:13:01,0
41367,IN10038206,PENDING,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),02SEP2016:08:52:25,0
41385,IN10038209,PENDING,NW000412,Fixed Line,Fixed Line,09SEP2016:10:10:52,160
41395,IN10038211,PENDING,DC000152,Middleware,Middleware,01SEP2016:15:59:47,0
41497,IN10038233,PENDING,ESI00011,Other Activities,Other - Service Management,02SEP2016:09:10:40,71
41498,IN10038233,PENDING,DC000115,Midrange,Midrange - Windows -X86,09SEP2016:10:31:30,29
41510,IN10038235,PENDING,ITS00307,Secure Remote Access,Secure Remote Access,02SEP2016:10:30:37,7
41524,IN10038238,PENDING,DC000101,Other Activities,Other - Service Management,20SEP2016:07:43:40,0
41606,IN10038254,PENDING,DC000152,Middleware,Middleware,06SEP2016:09:10:07,0
41614,IN10038255,PENDING,NW000412,Fixed Line,Fixed Line,04OCT2016:14:52:49,0
41649,IN10038262,PENDING,DC000156,Midrange,Midrange - Windows -X86,06SEP2016:07:58:42,0
41694,IN10038271,PENDING,NW000428,Email,Email,02SEP2016:15:01:22,16
41757,IN10038282,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,06SEP2016:08:30:16,0
41831,IN10038300,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,06SEP2016:08:24:10,0
41835,IN10038301,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,06SEP2016:08:23:29,0
41850,IN10038305,PENDING,NW000431,GC WAN,GC WAN,06SEP2016:07:10:15,0
41865,IN10038308,PENDING,NW000431,GC WAN,GC WAN,06SEP2016:07:02:53,0
41893,IN10038315,PENDING,NW000431,GC WAN,GC WAN,06SEP2016:07:06:01,0
41938,IN10038326,PENDING,NW000431,GC WAN,GC WAN,06SEP2016:07:33:48,39
41989,IN10038335,PENDING,DC000132,High-performance Computing,High-performance Computing,05SEP2016:15:59:00,0
42188,IN10038386,PENDING,EDC00002,Midrange,Midrange - Windows -X86,06SEP2016:13:08:17,1
42217,IN10038392,PENDING,EDC00098,Other Activities,Other - Security,06SEP2016:14:51:48,0
42247,IN10038396,PENDING,DC000179,Storage,Storage,07SEP2016:09:33:05,0
42280,IN10038404,PENDING,ESI00011,Other Activities,Other - Service Management,07SEP2016:11:47:16,297
42281,IN10038404,PENDING,ENT00009,Mobile Devices,Mobile Devices,19SEP2016:09:48:51,219
42319,IN10038414,PENDING,NW000431,GC WAN,GC WAN,07SEP2016:07:19:19,0
42325,IN10038415,PENDING,NW000431,GC WAN,GC WAN,07SEP2016:07:23:13,29
42348,IN10038420,PENDING,NW000427,Email,Email,08SEP2016:10:41:00,0
42355,IN10038421,PENDING,NW000412,Fixed Line,Fixed Line,20SEP2016:09:19:30,0
42454,IN10038444,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,08SEP2016:08:57:38,10
42455,IN10038444,PENDING,ESI00011,Other Activities,Other - Service Management,08SEP2016:08:58:08,10
42599,IN10038473,PENDING,NW000431,GC WAN,GC WAN,08SEP2016:07:09:08,1
42614,IN10038476,PENDING,NW000433,GC WAN,GC WAN,08SEP2016:07:23:16,1
42624,IN10038477,PENDING,NW000417,GC WAN,GC WAN,03NOV2016:11:46:11,0
42719,IN10038494,PENDING,DC000113,Midrange,Midrange,19SEP2016:08:30:01,2
42730,IN10038496,PENDING,NW000431,GC WAN,GC WAN,08SEP2016:06:59:47,20
42760,IN10038504,PENDING,NW000431,GC WAN,GC WAN,09SEP2016:14:21:59,0
42806,IN10038518,PENDING,DC000133,High-performance Computing,High-performance Computing,08SEP2016:09:23:55,19
42822,IN10038522,PENDING,NW000417,GC WAN,GC WAN,08SEP2016:10:18:17,9
42827,IN10038524,PENDING,DC000132,High-performance Computing,High-performance Computing,08SEP2016:10:41:36,6
42836,IN10038526,PENDING,NW000417,GC WAN,GC WAN,08SEP2016:11:16:59,3
42865,IN10038529,PENDING,ITS00306,Other Activities,Other - Security,12SEP2016:06:31:43,40
42889,IN10038535,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,08SEP2016:11:53:01,2
42890,IN10038535,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,08SEP2016:12:13:27,2
42932,IN10038544,PENDING,ITS00308,Other Activities,Other - Security,07APR2017:16:28:16,0
42940,IN10038545,PENDING,ESI00012,Other Activities,Other - Service Management,15SEP2016:14:47:59,548
42945,IN10038546,PENDING,0,0,0,08SEP2016:14:21:59,0
42947,IN10038546,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,08SEP2016:14:22:22,1
42992,IN10038556,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,08SEP2016:16:11:01,3
42998,IN10038557,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,20SEP2016:13:28:09,71
42999,IN10038557,PENDING,NW000431,GC WAN,GC WAN,23SEP2016:12:00:00,42
43039,IN10038566,PENDING,DC000152,Middleware,Middleware,09SEP2016:03:56:32,0
43053,IN10038569,PENDING,DC000152,Middleware,Middleware,09SEP2016:03:55:52,0
43062,IN10038571,PENDING,DC000152,Middleware,Middleware,09SEP2016:03:52:26,0
43113,IN10038582,PENDING,DC000115,Midrange,Midrange - Windows -X86,13SEP2016:12:03:19,0
43151,IN10038590,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,09SEP2016:10:20:28,9
43179,IN10038597,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,11SEP2016:11:04:22,43
43184,IN10038598,PENDING,DC000133,High-performance Computing,High-performance Computing,09SEP2016:11:41:52,1
43221,IN10038605,PENDING,DC000132,High-performance Computing,High-performance Computing,09SEP2016:12:13:44,3
43230,IN10038607,PENDING,DC000115,Midrange,Midrange - Windows -X86,04OCT2016:13:14:58,41
43261,IN10038614,PENDING,ESI00011,Other Activities,Other - Service Management,21SEP2016:11:00:32,31
43267,IN10038616,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,09SEP2016:15:50:19,0
43307,IN10038624,PENDING,NW000448,Intra-building Network Services,IBN - GC LAN,19SEP2016:07:04:07,0
43314,IN10038625,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,10SEP2016:11:26:53,0
43356,IN10038636,PENDING,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,04OCT2016:12:09:04,181
43408,IN10038647,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,11SEP2016:10:16:24,10
43488,IN10038666,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,12SEP2016:07:43:12,17
43489,IN10038666,PENDING,ESI00011,Other Activities,Other - Service Management,12SEP2016:07:43:41,17
43555,IN10038683,PENDING,NW000433,GC WAN,GC WAN,12SEP2016:10:38:20,2
43597,IN10038692,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,12SEP2016:16:24:18,4
43627,IN10038698,PENDING,NW000412,Fixed Line,Fixed Line,13SEP2016:07:12:10,13
43633,IN10038699,PENDING,EDC00010,Directory Services,Directory Services,14SEP2016:10:45:06,2
43747,IN10038725,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,13SEP2016:09:21:01,0
43831,IN10038747,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,13SEP2016:11:30:15,0
43842,IN10038749,PENDING,NW000403,Intra-building Network Services,IBN - GC LAN,13SEP2016:14:10:21,16
43848,IN10038750,PENDING,DC000155,Mainframe,Mainframe,13SEP2016:11:25:22,0
43852,IN10038751,PENDING,NW000453,Intra-building Network Services,IBN - GC LAN,13SEP2016:11:32:38,14
43884,IN10038758,PENDING,DC000115,Midrange,Midrange - Windows -X86,14SEP2016:09:18:53,14
43946,IN10038773,PENDING,DC000101,Other Activities,Other - Service Management,20SEP2016:08:08:14,0
43963,IN10038776,PENDING,DC000119,Other Activities,Other - Data Centre,04NOV2016:14:48:07,0
44004,IN10038785,PENDING,DC000115,Midrange,Midrange - Windows -X86,13SEP2016:17:18:38,23
44009,IN10038786,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,13SEP2016:16:45:50,1
44014,IN10038787,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,13SEP2016:16:42:48,1
44019,IN10038788,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,13SEP2016:16:43:50,1
44029,IN10038790,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,13SEP2016:16:35:01,23
44071,IN10038799,PENDING,NW000431,GC WAN,GC WAN,14SEP2016:07:27:29,0
44149,IN10038814,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,14SEP2016:16:10:33,14
44300,IN10038848,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,14SEP2016:11:59:11,1
44344,IN10038857,PENDING,NW000400,Intra-building Network Services,IBN - Data Centre Network,15SEP2016:07:41:53,0
44383,IN10038863,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,14SEP2016:16:16:11,87
44421,IN10038871,PENDING,0,0,0,14SEP2016:15:10:12,0
44471,IN10038882,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,15SEP2016:08:28:56,5
44481,IN10038884,PENDING,NW000431,GC WAN,GC WAN,16SEP2016:15:00:00,15
44519,IN10038891,PENDING,NW000412,Fixed Line,Fixed Line,21SEP2016:12:23:00,485
44553,IN10038899,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,15SEP2016:09:10:11,3
44554,IN10038899,PENDING,ESI00011,Other Activities,Other - Service Management,15SEP2016:09:10:41,3
44613,IN10038911,PENDING,NW000433,GC WAN,GC WAN,15SEP2016:08:28:21,5
44698,IN10038930,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,15SEP2016:11:43:03,8
44699,IN10038930,PENDING,ESI00011,Other Activities,Other - Service Management,15SEP2016:11:50:56,7
44831,IN10038955,PENDING,NW000431,GC WAN,GC WAN,23SEP2016:12:06:22,0
44866,IN10038961,PENDING,NW000453,Intra-building Network Services,IBN - GC LAN,16SEP2016:06:48:38,2
44916,IN10038970,PENDING,NW000417,GC WAN,GC WAN,15SEP2016:21:29:08,0
44988,IN10038984,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,16SEP2016:07:26:09,67
45008,IN10038990,PENDING,NW000412,Fixed Line,Fixed Line,20SEP2016:07:45:10,99
45027,IN10038993,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,16SEP2016:09:14:49,2
45129,IN10039014,PENDING,NW000431,GC WAN,GC WAN,16SEP2016:15:45:39,0
45139,IN10039017,PENDING,NW000417,GC WAN,GC WAN,16SEP2016:16:13:18,3
45187,IN10039030,PENDING,DC000108,Data Centre Facilities Management,Data Centre Facilities Management,19SEP2016:08:26:09,81
45198,IN10039032,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,20SEP2016:08:43:27,4
45199,IN10039032,PENDING,ESI00011,Other Activities,Other - Service Management,20SEP2016:08:44:02,4
45205,IN10039033,PENDING,ESI00011,Other Activities,Other - Service Management,21SEP2016:12:15:45,155
45206,IN10039033,PENDING,ENT00005,Mobile Devices,Mobile - Voice & Data,28SEP2016:15:29:59,0
45228,IN10039038,PENDING,DC000152,Middleware,Middleware,17SEP2016:00:41:38,0
45385,IN10039072,PENDING,DC000101,Other Activities,Other - Service Management,20SEP2016:07:50:30,0
45438,IN10039083,PENDING,DC000128,High-performance Computing,High-performance Computing,18SEP2016:03:10:56,3
45439,IN10039083,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,19SEP2016:07:55:34,0
45470,IN10039090,PENDING,NW000431,GC WAN,GC WAN,19SEP2016:07:27:31,6
45471,IN10039090,PENDING,NW000433,GC WAN,GC WAN,19SEP2016:08:15:11,6
45521,IN10039100,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,19SEP2016:07:51:00,0
45589,IN10039112,PENDING,NW000431,GC WAN,GC WAN,19SEP2016:10:42:20,0
45656,IN10039127,PENDING,DC000115,Midrange,Midrange - Windows -X86,20SEP2016:06:58:51,21
45734,IN10039143,PENDING,ESI00012,Other Activities,Other - Service Management,03JAN2017:08:48:58,524
45808,IN10039162,PENDING,NW000419,Satellite,Satellite,21SEP2016:08:25:37,0
45809,IN10039162,PENDING,ESI00011,Other Activities,Other - Service Management,01MAR2017:10:41:39,9
45817,IN10039163,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,21SEP2016:07:50:59,384
45867,IN10039172,PENDING,DC000101,Other Activities,Other - Service Management,20SEP2016:07:36:19,0
45913,IN10039182,PENDING,NW000429,Email,Email,21SEP2016:11:00:39,118
46002,IN10039200,PENDING,NW000429,Email,Email,21SEP2016:11:03:37,118
46009,IN10039201,PENDING,DC000101,Other Activities,Other - Service Management,20SEP2016:07:56:48,0
46030,IN10039206,PENDING,EDC00002,Midrange,Midrange - Windows -X86,20SEP2016:10:26:05,1
46031,IN10039206,PENDING,EDC00021,Middleware,Middleware,20SEP2016:10:37:35,0
46081,IN10039218,PENDING,ESI00011,Other Activities,Other - Service Management,21SEP2016:13:09:48,160
46132,IN10039229,PENDING,SM000502,Other Activities,Other - Service Management,16NOV2016:08:17:29,22
46140,IN10039230,PENDING,NW000417,GC WAN,GC WAN,28OCT2016:06:27:41,143
46180,IN10039241,PENDING,DC000110,Data Centre Facilities Management,Data Centre Facilities Management,20SEP2016:13:48:43,3
46255,IN10039257,PENDING,NW000431,GC WAN,GC WAN,21SEP2016:07:39:16,0
46284,IN10039264,PENDING,EDC00001,Midrange,Midrange - Storage and Virtualization,23SEP2016:10:08:38,0
46363,IN10039286,PENDING,NW000431,GC WAN,GC WAN,21SEP2016:08:38:46,0
46393,IN10039293,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,21SEP2016:08:09:04,62
46410,IN10039297,PENDING,NW000433,GC WAN,GC WAN,21SEP2016:08:22:04,58
46422,IN10039299,PENDING,DC000125,Storage,Storage,06OCT2016:14:41:49,16
46441,IN10039303,PENDING,DC000163,Other Activities,Other - Service Management,21SEP2016:11:12:11,0
46485,IN10039309,PENDING,DC000133,High-performance Computing,High-performance Computing,21SEP2016:10:14:01,0
46495,IN10039312,PENDING,DC000132,High-performance Computing,High-performance Computing,21SEP2016:10:39:50,20
46590,IN10039335,PENDING,DC000155,Mainframe,Mainframe,21SEP2016:14:55:13,17
46626,IN10039342,PENDING,DC000129,High-performance Computing,High-performance Computing,21SEP2016:14:19:23,3
46627,IN10039342,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,21SEP2016:14:53:55,2
46647,IN10039347,PENDING,ESI00028,Other Activities,Other - Security,21SEP2016:15:15:54,1
46670,IN10039351,PENDING,EU000203,Storage,Storage - File,22SEP2016:11:49:17,0
46807,IN10039378,PENDING,NW000431,GC WAN,GC WAN,22SEP2016:07:06:03,10
46808,IN10039378,PENDING,NW000433,GC WAN,GC WAN,22SEP2016:08:10:32,0
46846,IN10039386,PENDING,ENT00009,Mobile Devices,Mobile Devices,21OCT2016:10:14:59,0
46967,IN10039414,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,22SEP2016:12:51:59,8
46968,IN10039414,PENDING,DC000129,High-performance Computing,High-performance Computing,22SEP2016:12:52:23,8
46980,IN10039416,PENDING,ESI00011,Other Activities,Other - Service Management,25SEP2016:09:11:47,66
47060,IN10039431,PENDING,NW000431,GC WAN,GC WAN,22SEP2016:13:35:54,23
47061,IN10039431,PENDING,NW000433,GC WAN,GC WAN,22SEP2016:14:20:07,22
47083,IN10039436,PENDING,NW000433,GC WAN,GC WAN,22SEP2016:14:57:26,2
47102,IN10039440,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,07OCT2016:14:28:49,0
47122,IN10039444,PENDING,ESI00011,Other Activities,Other - Service Management,27SEP2016:07:41:32,22
47173,IN10039456,PENDING,DC000129,High-performance Computing,High-performance Computing,22SEP2016:17:08:44,0
47305,IN10039487,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,23SEP2016:10:51:01,14
47315,IN10039489,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,23SEP2016:10:59:02,22
47363,IN10039500,PENDING,ITS00306,Other Activities,Other - Security,26SEP2016:09:58:29,4
47375,IN10039503,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,23SEP2016:14:54:02,1
47376,IN10039503,PENDING,DC000129,High-performance Computing,High-performance Computing,23SEP2016:16:30:07,0
47381,IN10039504,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,23SEP2016:15:09:44,0
47382,IN10039504,PENDING,DC000128,High-performance Computing,High-performance Computing,23SEP2016:15:27:16,0
47425,IN10039513,PENDING,NW000417,GC WAN,GC WAN,23SEP2016:16:46:30,25
47434,IN10039515,PENDING,ESI00011,Other Activities,Other - Service Management,29SEP2016:10:50:23,3
47539,IN10039540,PENDING,DC000163,Other Activities,Other - Service Management,25SEP2016:03:49:04,0
47553,IN10039543,PENDING,NW000417,GC WAN,GC WAN,24JAN2017:14:49:28,0
47565,IN10039545,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,25SEP2016:09:50:33,16
47574,IN10039547,PENDING,NW000431,GC WAN,GC WAN,26SEP2016:07:56:26,0
47609,IN10039557,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,25SEP2016:12:44:15,2
47614,IN10039558,PENDING,NW000417,GC WAN,GC WAN,25SEP2016:11:45:36,25
47619,IN10039559,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,26SEP2016:07:19:44,0
47658,IN10039567,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,26SEP2016:07:17:09,0
47747,IN10039584,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,25SEP2016:16:01:37,0
47748,IN10039584,PENDING,DC000128,High-performance Computing,High-performance Computing,25SEP2016:16:18:45,0
47781,IN10039594,PENDING,EDC00002,Midrange,Midrange - Windows -X86,26SEP2016:11:17:36,6
47813,IN10039601,PENDING,DC000115,Midrange,Midrange - Windows -X86,05OCT2016:16:06:08,278
47819,IN10039602,PENDING,DC000115,Midrange,Midrange - Windows -X86,05OCT2016:16:07:12,279
47830,IN10039603,PENDING,DC000115,Midrange,Midrange - Windows -X86,05OCT2016:16:07:38,580
47876,IN10039610,PENDING,NW000431,GC WAN,GC WAN,28SEP2016:13:00:00,0
47883,IN10039612,PENDING,DC000115,Midrange,Midrange - Windows -X86,05OCT2016:16:06:49,580
47932,IN10039622,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,26SEP2016:11:27:00,0
47953,IN10039627,PENDING,DC000163,Other Activities,Other - Service Management,26SEP2016:12:12:23,0
47960,IN10039628,PENDING,ITS00306,Other Activities,Other - Security,28SEP2016:09:25:57,287
47966,IN10039629,PENDING,ESI00011,Other Activities,Other - Service Management,29SEP2016:11:24:35,92
48054,IN10039648,PENDING,NW000433,GC WAN,GC WAN,26SEP2016:15:15:30,18
48114,IN10039661,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,27SEP2016:06:48:45,21
48152,IN10039669,PENDING,DC000133,High-performance Computing,High-performance Computing,27SEP2016:08:35:07,1
48178,IN10039675,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,27SEP2016:09:14:59,0
48225,IN10039684,PENDING,DC000155,Mainframe,Mainframe,27SEP2016:12:08:19,0
48260,IN10039692,PENDING,DC000132,High-performance Computing,High-performance Computing,27SEP2016:11:15:24,2
48278,IN10039699,PENDING,DC000115,Midrange,Midrange - Windows -X86,05OCT2016:07:33:00,185
48314,IN10039706,PENDING,NW000412,Fixed Line,Fixed Line,30SEP2016:10:55:33,324
48390,IN10039723,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,27SEP2016:13:38:13,12
48391,IN10039723,PENDING,DC000129,High-performance Computing,High-performance Computing,27SEP2016:13:48:05,12
48605,IN10039774,PENDING,EDC00002,Midrange,Midrange - Windows -X86,28SEP2016:11:24:17,11
48703,IN10039798,PENDING,DC000129,High-performance Computing,High-performance Computing,28SEP2016:12:16:39,2
48741,IN10039806,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,29SEP2016:07:33:08,79
48775,IN10039812,PENDING,ESI00011,Other Activities,Other - Service Management,29SEP2016:11:55:35,53
48921,IN10039843,PENDING,EDC00018,Database,Database,30SEP2016:05:46:42,38
48986,IN10039860,PENDING,EU000203,Storage,Storage - File,30SEP2016:07:55:12,9
49042,IN10039871,PENDING,NW000410,Conferencing Services,Conferencing - Videoconferencing,11OCT2016:08:35:03,4
49112,IN10039892,PENDING,EDC00029,Other Activities,Other - Service Management,29SEP2016:15:06:46,3
49113,IN10039892,PENDING,DC000156,Midrange,Midrange - Windows -X86,29SEP2016:15:09:33,2
49143,IN10039900,PENDING,EDC00002,Midrange,Midrange - Windows -X86,29SEP2016:16:58:07,10
49223,IN10039915,PENDING,NW000431,GC WAN,GC WAN,30SEP2016:10:41:32,10
49242,IN10039918,PENDING,DC000156,Midrange,Midrange - Windows -X86,29SEP2016:17:41:33,0
49295,IN10039930,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,30SEP2016:08:37:25,0
49310,IN10039932,PENDING,DC000132,High-performance Computing,High-performance Computing,30SEP2016:00:09:01,9
49330,IN10039938,PENDING,NW000412,Fixed Line,Fixed Line,03OCT2016:14:58:34,1
49368,IN10039950,PENDING,DC000132,High-performance Computing,High-performance Computing,30SEP2016:10:32:58,4
49418,IN10039961,PENDING,NW000431,GC WAN,GC WAN,30SEP2016:13:40:26,0
49472,IN10039975,PENDING,EDC00002,Midrange,Midrange - Windows -X86,03OCT2016:08:25:58,0
49716,IN10040034,PENDING,DC000133,High-performance Computing,High-performance Computing,01OCT2016:16:46:58,3
49724,IN10040036,PENDING,EDC00025,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,02OCT2016:10:45:07,1
49725,IN10040036,PENDING,EDC00024,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,02OCT2016:13:33:03,1
49730,IN10040037,PENDING,DC000163,Other Activities,Other - Service Management,01OCT2016:22:09:37,0
49747,IN10040042,PENDING,DC000133,High-performance Computing,High-performance Computing,01OCT2016:23:28:31,2
49763,IN10040047,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,02OCT2016:03:38:03,0
49863,IN10040069,PENDING,NW000433,GC WAN,GC WAN,03OCT2016:08:23:40,6
49890,IN10040075,PENDING,NW000433,GC WAN,GC WAN,03OCT2016:08:24:14,6
49900,IN10040077,PENDING,NW000433,GC WAN,GC WAN,03OCT2016:08:17:05,7
49912,IN10040079,PENDING,NW000414,Contact Centre,Contact Centre,05OCT2016:11:33:18,204
50001,IN10040096,PENDING,DC000163,Other Activities,Other - Service Management,03OCT2016:07:18:32,11
50002,IN10040096,PENDING,NW000417,GC WAN,GC WAN,03OCT2016:10:27:44,8
50043,IN10040104,PENDING,NW000431,GC WAN,GC WAN,03OCT2016:07:04:27,12
50193,IN10040152,PENDING,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,04OCT2016:08:26:28,4
50194,IN10040152,PENDING,ESI00011,Other Activities,Other - Service Management,04OCT2016:08:27:06,4
50282,IN10040173,PENDING,NW000405,Intra-building Network Services,IBN - GC LAN,04OCT2016:10:12:26,128
50283,IN10040173,PENDING,NW000431,GC WAN,GC WAN,05OCT2016:07:45:00,0
50298,IN10040176,PENDING,NW000417,GC WAN,GC WAN,03OCT2016:21:28:20,17
50318,IN10040180,PENDING,NW000417,GC WAN,GC WAN,04OCT2016:03:23:15,5
50385,IN10040195,PENDING,DC000133,High-performance Computing,High-performance Computing,04OCT2016:08:10:01,6
50402,IN10040202,PENDING,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,04OCT2016:11:00:19,127
50470,IN10040217,PENDING,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,23OCT2016:19:28:36,4
50540,IN10040233,PENDING,NW000403,Intra-building Network Services,IBN - GC LAN,06OCT2016:15:45:23,103
50580,IN10040242,PENDING,NW000417,GC WAN,GC WAN,04OCT2016:15:23:18,0
50593,IN10040244,PENDING,DC000133,High-performance Computing,High-performance Computing,04OCT2016:16:05:57,0
50638,IN10040254,PENDING,DC000132,High-performance Computing,High-performance Computing,04OCT2016:18:30:51,10
50726,IN10040272,PENDING,NW000431,GC WAN,GC WAN,05OCT2016:07:12:38,16
50766,IN10040281,PENDING,NW000431,GC WAN,GC WAN,05OCT2016:09:52:10,27
50788,IN10040286,PENDING,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),14OCT2016:10:07:34,32
50846,IN10040301,PENDING,0,0,0,05OCT2016:11:29:44,0
50848,IN10040301,PENDING,DC000132,High-performance Computing,High-performance Computing,07OCT2016:09:44:29,1
50893,IN10040310,PENDING,NW000403,Intra-building Network Services,IBN - GC LAN,07OCT2016:11:15:49,17
50921,IN10040316,PENDING,DC000152,Middleware,Middleware,11OCT2016:12:00:48,237
50972,IN10040331,PENDING,0,0,0,06OCT2016:11:52:14,0
51000,IN10040337,PENDING,NW000427,Email,Email,06OCT2016:12:18:54,0
51031,IN10040342,PENDING,ESI00011,Other Activities,Other - Service Management,07OCT2016:12:42:35,38
51123,IN10040362,PENDING,DC000130,High-performance Computing,HPC - Interaction & Visualization,06OCT2016:08:49:55,0
51134,IN10040364,PENDING,DC000127,High-performance Computing,HPC -Big Data Exchange,06OCT2016:09:28:04,5
51141,IN10040365,PENDING,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),06OCT2016:10:57:50,0
51208,IN10040379,PENDING,NW000431,GC WAN,GC WAN,07OCT2016:14:45:26,40
