,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
877753,IN10224017,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06NOV2020:07:23:32,1
877754,IN10224017,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06NOV2020:08:46:36,0
877762,IN10224018,AWAITCUS,DC000113,Midrange,Midrange,03NOV2020:10:13:53,0
877771,IN10224020,AWAITCUS,ITS00363,Secure Remote Access,Secure Remote Access,03NOV2020:12:43:03,814
877785,IN10224022,AWAITCUS,DC000119,Other Activities,Other - Data Centre,06NOV2020:10:34:36,54
877822,IN10224028,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,03NOV2020:13:03:23,36
877904,IN10224047,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,03NOV2020:13:30:30,0
877942,IN10224054,AWAITCUS,NW000412,Fixed Line,Fixed Line,04NOV2020:15:45:20,27
877987,IN10224061,AWAITCUS,ITS00380,Directory Services,Directory Services,09NOV2020:11:40:19,5
877988,IN10224061,AWAITCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,09NOV2020:12:57:06,0
877989,IN10224061,AWAITCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,09NOV2020:13:28:40,1
878040,IN10224071,AWAITCUS,DC000210,Other Activities,Other - Data Centre,04NOV2020:16:19:31,1
878041,IN10224071,AWAITCUS,DC000210,Other Activities,Other - Data Centre,05NOV2020:08:00:19,19
878057,IN10224074,AWAITCUS,NW000420,Intra-building Network Services,Intra-building Network Services,03NOV2020:14:13:20,0
878080,IN10224078,AWAITCUS,NW000440,Fixed Line,Fixed - PBX,03NOV2020:14:42:13,22
878081,IN10224078,AWAITCUS,NW000414,Contact Centre,Contact Centre,05NOV2020:11:53:41,2
878082,IN10224078,AWAITCUS,NW000412,Fixed Line,Fixed Line,05NOV2020:12:12:56,2
878083,IN10224078,AWAITCUS,NW000414,Contact Centre,Contact Centre,05NOV2020:14:38:32,0
878084,IN10224078,AWAITCUS,NW000414,Contact Centre,Contact Centre,05NOV2020:15:05:08,2
878085,IN10224078,AWAITCUS,NW000412,Fixed Line,Fixed Line,05NOV2020:15:06:29,0
878155,IN10224091,AWAITCUS,NW000412,Fixed Line,Fixed Line,04NOV2020:10:52:53,9
878162,IN10224092,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,04NOV2020:14:53:49,67
878222,IN10224104,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,05NOV2020:08:53:35,234
878300,IN10224116,AWAITCUS,NW000412,Fixed Line,Fixed Line,04NOV2020:07:26:06,2
878302,IN10224116,AWAITCUS,NW000412,Fixed Line,Fixed Line,05NOV2020:07:34:44,0
878356,IN10224125,AWAITCUS,NW000473,Conferencing Services,Conferencing - Videoconferencing,09NOV2020:10:15:28,268
878400,IN10224134,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,04NOV2020:07:49:27,6
878664,IN10224190,AWAITCUS,COR00553,Other Activities,Other - Internal Services & Strategy,04NOV2020:09:10:43,0
878742,IN10224204,AWAITCUS,DC000119,Other Activities,Other - Data Centre,04NOV2020:12:59:39,0
878759,IN10224208,AWAITCUS,NW000412,Fixed Line,Fixed Line,04NOV2020:10:34:21,3
878788,IN10224212,AWAITCUS,NW000412,Fixed Line,Fixed Line,04NOV2020:13:06:12,4
878790,IN10224212,AWAITCUS,NW000412,Fixed Line,Fixed Line,05NOV2020:09:39:28,32
878826,IN10224218,AWAITCUS,NW000503,Contact Centre,Contact Centre,04NOV2020:11:37:39,58
878937,IN10224244,AWAITCUS,NW000412,Fixed Line,Fixed Line,05NOV2020:07:42:56,20
878963,IN10224248,AWAITCUS,ESI00011,Other Activities,Other - Service Management,28MAY2021:10:54:13,40
878964,IN10224248,AWAITCUS,NW000400,Intra-building Network Services,IBN - Data Centre Network,28MAY2021:10:55:59,140
878965,IN10224248,AWAITCUS,ESI00011,Other Activities,Other - Service Management,03JUN2021:11:37:21,17
878966,IN10224248,AWAITCUS,ESI00011,Other Activities,Other - Service Management,07JUN2021:09:26:34,81
878967,IN10224248,AWAITCUS,NW000503,Contact Centre,Contact Centre,07JUN2021:09:26:54,65
878974,IN10224249,AWAITCUS,ITS00343,Firewall,Firewall,04NOV2020:13:37:32,7
879142,IN10224283,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,04NOV2020:15:31:28,48
879151,IN10224285,AWAITCUS,DC000141,Middleware,Middleware,0,0
879152,IN10224285,AWAITCUS,DC000141,Middleware,Middleware,0,0
879156,IN10224285,AWAITCUS,ESI00011,Other Activities,Other - Service Management,0,0
879216,IN10224298,AWAITCUS,NW000503,Contact Centre,Contact Centre,05NOV2020:13:30:22,6
879217,IN10224298,AWAITCUS,NW000503,Contact Centre,Contact Centre,06NOV2020:10:03:42,0
879248,IN10224303,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,05NOV2020:12:05:28,41
879268,IN10224307,AWAITCUS,NW000472,Conferencing Services,Conferencing - Videoconferencing,26JAN2021:13:28:20,579
879333,IN10224320,AWAITCUS,NW000400,Intra-building Network Services,IBN - Data Centre Network,12NOV2020:10:39:21,12
879368,IN10224327,AWAITCUS,NW000417,GC WAN,GC WAN,05NOV2020:10:28:00,0
879396,IN10224333,AWAITCUS,NW000400,Intra-building Network Services,IBN - Data Centre Network,09NOV2020:08:29:08,359
879402,IN10224334,AWAITCUS,DC000209,Midrange,Midrange,04NOV2020:19:40:55,1
879484,IN10224349,AWAITCUS,ESI00011,Other Activities,Other - Service Management,22NOV2020:10:56:18,99
879500,IN10224352,AWAITCUS,DC000216,Storage,Storage - File,05NOV2020:10:58:30,422
879506,IN10224353,AWAITCUS,NW000431,GC WAN,GC WAN,05NOV2020:08:34:25,10
879531,IN10224357,AWAITCUS,ITS00340,Firewall,Firewall,12NOV2020:12:58:35,38
879561,IN10224362,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,05NOV2020:10:31:50,31
879581,IN10224365,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,05NOV2020:01:44:29,7
879610,IN10224371,AWAITCUS,DC000221,Middleware,Middleware,05NOV2020:07:48:44,0
879626,IN10224374,AWAITCUS,ITS00353,Other Activities,Other - Security,18NOV2020:11:19:10,22
879642,IN10224377,AWAITCUS,NW000473,Conferencing Services,Conferencing - Videoconferencing,12NOV2020:13:41:33,33
879708,IN10224390,AWAITCUS,NW000472,Conferencing Services,Conferencing - Videoconferencing,05NOV2020:09:05:26,18
879829,IN10224413,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,10NOV2020:10:25:02,9
879842,IN10224414,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,06NOV2020:07:45:44,6
879843,IN10224414,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,06NOV2020:13:01:22,0
879863,IN10224417,AWAITCUS,NW000412,Fixed Line,Fixed Line,05NOV2020:08:44:23,2
879881,IN10224420,AWAITCUS,ITS00343,Firewall,Firewall,05NOV2020:10:47:55,68
879942,IN10224432,AWAITCUS,DC000216,Storage,Storage - File,05NOV2020:14:54:06,18
879955,IN10224434,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,05NOV2020:15:00:41,15
879996,IN10224442,AWAITCUS,EDC00053,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,05NOV2020:11:30:25,0
880006,IN10224444,AWAITCUS,NW000463,GC WAN,GC WAN,05NOV2020:10:21:45,6
880047,IN10224452,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,05NOV2020:15:30:29,3
880116,IN10224465,AWAITCUS,DC000141,Middleware,Middleware,05NOV2020:15:52:45,3
880228,IN10224484,AWAITCUS,NW000417,GC WAN,GC WAN,29DEC2020:11:39:57,0
880333,IN10224505,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,05NOV2020:15:46:12,15
880386,IN10224519,AWAITCUS,DC000210,Other Activities,Other - Data Centre,09NOV2020:10:03:16,54
880393,IN10224520,AWAITCUS,NW000413,Toll-free Voice,Toll-free Voice,06NOV2020:10:18:30,851
880394,IN10224520,AWAITCUS,NW000503,Contact Centre,Contact Centre,06NOV2020:12:53:57,39
880395,IN10224520,AWAITCUS,NW000503,Contact Centre,Contact Centre,13NOV2020:12:04:31,809
880420,IN10224524,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,16NOV2020:15:25:49,218
880429,IN10224525,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06NOV2020:14:03:35,0
880430,IN10224525,AWAITCUS,DC000236,Midrange,Midrange - Windows -X86,06NOV2020:14:17:57,0
880431,IN10224525,AWAITCUS,ESI00011,Other Activities,Other - Service Management,06NOV2020:14:22:43,3
880432,IN10224525,AWAITCUS,DC000236,Midrange,Midrange - Windows -X86,06NOV2020:14:23:18,95
880433,IN10224525,AWAITCUS,ESI00011,Other Activities,Other - Service Management,09NOV2020:07:50:36,91
880472,IN10224532,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,06NOV2020:12:53:17,0
880483,IN10224534,AWAITCUS,EDC00025,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,09NOV2020:16:26:17,96
880501,IN10224536,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),06NOV2020:12:22:54,40
880520,IN10224539,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,09NOV2020:09:16:58,26
880549,IN10224545,AWAITCUS,EDC00024,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,06NOV2020:09:18:27,8
880580,IN10224551,AWAITCUS,ESI00011,Other Activities,Other - Service Management,18NOV2020:15:22:12,56
880581,IN10224551,AWAITCUS,NW000420,Intra-building Network Services,Intra-building Network Services,26NOV2020:11:18:22,0
880582,IN10224551,AWAITCUS,NW000420,Intra-building Network Services,Intra-building Network Services,26NOV2020:11:32:57,0
880695,IN10224576,AWAITCUS,NW000431,GC WAN,GC WAN,06NOV2020:07:38:33,0
880696,IN10224576,AWAITCUS,NW000431,GC WAN,GC WAN,06NOV2020:07:38:41,54
880727,IN10224581,AWAITCUS,NW000412,Fixed Line,Fixed Line,06NOV2020:08:18:03,4
880729,IN10224581,AWAITCUS,NW000412,Fixed Line,Fixed Line,09NOV2020:10:35:50,9
880754,IN10224586,AWAITCUS,NW000472,Conferencing Services,Conferencing - Videoconferencing,16DEC2020:15:10:58,68
880955,IN10224627,AWAITCUS,DC000119,Other Activities,Other - Data Centre,06NOV2020:11:48:32,3
880964,IN10224629,AWAITCUS,NS000116,Directory Services,Directory Services,06NOV2020:09:28:53,2
880965,IN10224629,AWAITCUS,NS000116,Directory Services,Directory Services,06NOV2020:12:07:26,0
881013,IN10224639,AWAITCUS,NW000412,Fixed Line,Fixed Line,06NOV2020:10:51:06,17
881021,IN10224640,AWAITCUS,NW000414,Contact Centre,Contact Centre,17NOV2020:09:39:10,26
881120,IN10224660,AWAITCUS,NW000503,Contact Centre,Contact Centre,09NOV2020:09:58:18,97
881126,IN10224661,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,06NOV2020:13:36:57,12
881277,IN10224692,AWAITCUS,NW000450,Intra-building Network Services,IBN - GC LAN,09NOV2020:13:41:23,23
881295,IN10224695,AWAITCUS,ESI00011,Other Activities,Other - Service Management,08NOV2020:00:12:08,92
881325,IN10224704,AWAITCUS,COR00552,Other Activities,Other - Internal Services & Strategy,09NOV2020:12:54:06,147
881336,IN10224706,AWAITCUS,NW000503,Contact Centre,Contact Centre,06NOV2020:16:00:23,108
881507,IN10224745,AWAITCUS,NW000408,Fixed Line,Fixed - VoIP,17NOV2020:11:04:04,653
881508,IN10224745,AWAITCUS,NW000408,Fixed Line,Fixed - VoIP,19FEB2021:15:03:47,52
881509,IN10224745,AWAITCUS,NW000408,Fixed Line,Fixed - VoIP,01MAR2021:07:49:08,0
881525,IN10224749,AWAITCUS,NW000463,GC WAN,GC WAN,09NOV2020:06:49:46,20
881578,IN10224761,AWAITCUS,ITS00380,Directory Services,Directory Services,09NOV2020:16:24:02,3
881589,IN10224762,AWAITCUS,NW000412,Fixed Line,Fixed Line,10NOV2020:13:19:42,26
881604,IN10224765,AWAITCUS,NW000412,Fixed Line,Fixed Line,09NOV2020:07:42:37,2
881632,IN10224770,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,10NOV2020:07:37:08,132
881702,IN10224783,AWAITCUS,NW000503,Contact Centre,Contact Centre,09NOV2020:10:48:54,24
881720,IN10224787,AWAITCUS,ESI00011,Other Activities,Other - Service Management,07NOV2020:23:40:29,92
881750,IN10224793,AWAITCUS,NW000503,Contact Centre,Contact Centre,09NOV2020:09:24:50,51
881980,IN10224847,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,09NOV2020:12:41:52,16
882046,IN10224861,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,08NOV2020:09:03:36,7
882343,IN10224937,AWAITCUS,NW000412,Fixed Line,Fixed Line,09NOV2020:13:17:00,0
882482,IN10224971,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,08NOV2020:18:05:16,3
882634,IN10225007,AWAITCUS,NW000503,Contact Centre,Contact Centre,10NOV2020:12:08:41,73
882663,IN10225012,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),09NOV2020:12:40:54,10
882710,IN10225023,AWAITCUS,ITS00347,Secure Remote Access,Secure Remote Access,13NOV2020:08:47:46,0
882735,IN10225027,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,10NOV2020:07:45:55,0
882861,IN10225054,AWAITCUS,NW000412,Fixed Line,Fixed Line,10NOV2020:07:50:29,0
882893,IN10225061,AWAITCUS,NW000503,Contact Centre,Contact Centre,09NOV2020:12:02:32,1
882937,IN10225074,AWAITCUS,ITS00341,Firewall,Firewall,12NOV2020:08:21:51,6
883132,IN10225116,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,09NOV2020:14:56:09,2
883142,IN10225118,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,09NOV2020:15:02:44,0
883149,IN10225119,AWAITCUS,DC000119,Other Activities,Other - Data Centre,09NOV2020:15:06:16,299
883156,IN10225120,AWAITCUS,DC000216,Storage,Storage - File,23NOV2020:10:48:56,2
883176,IN10225124,AWAITCUS,DC000141,Middleware,Middleware,10NOV2020:10:07:08,118
883187,IN10225127,AWAITCUS,NW000503,Contact Centre,Contact Centre,10NOV2020:08:54:32,32
883218,IN10225131,AWAITCUS,NW000473,Conferencing Services,Conferencing - Videoconferencing,12NOV2020:12:00:19,16
883248,IN10225135,AWAITCUS,ITS00374,Directory Services,Directory Services,09NOV2020:20:19:50,1
883257,IN10225137,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,10NOV2020:12:17:15,3
883272,IN10225140,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,10NOV2020:16:04:14,9
883290,IN10225144,AWAITCUS,ITS00345,Firewall,Firewall,10NOV2020:14:57:12,3
883297,IN10225146,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,10NOV2020:12:03:01,1
883303,IN10225147,AWAITCUS,ITS00359,Secure Remote Access,Secure Remote Access,12NOV2020:10:08:43,139
883343,IN10225155,AWAITCUS,ITS00330,Internal Credential Management (ICM),Internal Credential Management (ICM),10NOV2020:13:37:29,91
883344,IN10225155,AWAITCUS,ESI00011,Other Activities,Other - Service Management,12NOV2020:07:03:34,88
883433,IN10225171,AWAITCUS,NW000412,Fixed Line,Fixed Line,13NOV2020:08:36:36,88
883485,IN10225183,AWAITCUS,ITS00344,Firewall,Firewall,10NOV2020:06:53:41,10
883533,IN10225205,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,10NOV2020:08:52:59,8
883588,IN10225226,AWAITCUS,NW000417,GC WAN,GC WAN,10NOV2020:12:03:26,54
883602,IN10225228,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,12NOV2020:09:41:04,68
883698,IN10225246,AWAITCUS,DC000119,Other Activities,Other - Data Centre,12NOV2020:14:22:01,49
883710,IN10225249,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,10NOV2020:12:07:07,16
883739,IN10225254,AWAITCUS,ITS00380,Directory Services,Directory Services,12NOV2020:15:49:51,7
883740,IN10225254,AWAITCUS,COR00557,Other Activities,Other - Internal Services & Strategy,13NOV2020:11:04:25,2
883798,IN10225266,AWAITCUS,DC000216,Storage,Storage - File,10NOV2020:14:09:27,8
883971,IN10225308,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,10NOV2020:14:09:21,15
883998,IN10225315,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,13NOV2020:12:13:58,17
884014,IN10225318,AWAITCUS,DC000119,Other Activities,Other - Data Centre,17NOV2020:11:15:14,23
884030,IN10225320,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,04DEC2020:15:02:16,143
884031,IN10225320,AWAITCUS,ESI00011,Other Activities,Other - Service Management,10DEC2020:08:08:52,160
884032,IN10225320,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,29DEC2020:08:16:14,41
884033,IN10225320,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,05JAN2021:09:18:59,9
884102,IN10225334,AWAITCUS,NW000412,Fixed Line,Fixed Line,12NOV2020:07:36:24,2
884104,IN10225334,AWAITCUS,NW000412,Fixed Line,Fixed Line,12NOV2020:10:06:27,13
884111,IN10225335,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,11NOV2020:19:45:23,1
884112,IN10225335,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,12NOV2020:08:59:36,2
884118,IN10225336,AWAITCUS,NW000503,Contact Centre,Contact Centre,13NOV2020:08:55:16,62
884119,IN10225336,AWAITCUS,NW000503,Contact Centre,Contact Centre,23NOV2020:11:40:05,543
884162,IN10225346,AWAITCUS,DC000203,Midrange,Midrange - Windows -X86,12NOV2020:08:06:18,1
884168,IN10225347,AWAITCUS,ITS00380,Directory Services,Directory Services,12NOV2020:07:48:56,5
884193,IN10225352,AWAITCUS,DC000119,Other Activities,Other - Data Centre,12NOV2020:14:40:20,124
884311,IN10225376,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,19NOV2020:11:19:26,24
884372,IN10225388,AWAITCUS,NW000431,GC WAN,GC WAN,20NOV2020:08:42:02,15
884393,IN10225392,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,12NOV2020:10:14:50,21
884395,IN10225392,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,16NOV2020:11:40:32,71
884451,IN10225406,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,12NOV2020:08:37:52,1
884511,IN10225418,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,12NOV2020:10:28:42,1
884773,IN10225484,AWAITCUS,EDC00025,Data Centre Facilities Management,Facilities - Data Centre Facilities Power & Space,12NOV2020:14:33:57,1
884906,IN10225531,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,13NOV2020:08:42:24,9
885001,IN10225553,AWAITCUS,NW000412,Fixed Line,Fixed Line,12NOV2020:11:10:46,20
885082,IN10225572,AWAITCUS,ITS00380,Directory Services,Directory Services,12NOV2020:15:17:05,19
885165,IN10225591,AWAITCUS,NW000503,Contact Centre,Contact Centre,16NOV2020:11:03:04,12
885180,IN10225594,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,12NOV2020:13:41:38,9
885225,IN10225603,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,13NOV2020:10:14:19,55
885247,IN10225607,AWAITCUS,EDC00024,Data Centre Facilities Management,Facilities - Data Centre Facilities Racking & Stacking,12NOV2020:14:28:36,5
885278,IN10225615,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,18NOV2020:10:45:33,2
885308,IN10225622,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,18NOV2020:10:46:33,27
885309,IN10225622,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,18NOV2020:11:42:23,1
885310,IN10225622,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,18NOV2020:13:00:46,24
885434,IN10225655,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,12NOV2020:14:07:17,1
885446,IN10225657,AWAITCUS,DC000216,Storage,Storage - File,12NOV2020:16:50:43,2
885459,IN10225659,AWAITCUS,ITS00344,Firewall,Firewall,13NOV2020:10:40:21,39
885546,IN10225678,AWAITCUS,NW000400,Intra-building Network Services,IBN - Data Centre Network,13NOV2020:10:50:54,368
885597,IN10225688,AWAITCUS,DC000129,High-performance Computing,High-performance Computing,27NOV2020:14:27:54,5
885598,IN10225688,AWAITCUS,DC000129,High-performance Computing,High-performance Computing,30NOV2020:09:48:31,751
885604,IN10225690,AWAITCUS,DC000129,High-performance Computing,High-performance Computing,27NOV2020:14:29:25,275
885605,IN10225690,AWAITCUS,DC000129,High-performance Computing,High-performance Computing,11JAN2021:09:36:56,1020
885656,IN10225700,AWAITCUS,ESI00011,Other Activities,Other - Service Management,13NOV2020:09:51:19,383
885657,IN10225700,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,13NOV2020:14:22:21,0
885661,IN10225700,AWAITCUS,NW000438,Intra-building Network Services,IBN - GC Wi-Fi,16NOV2020:14:00:35,369
885751,IN10225725,AWAITCUS,NW000439,Fixed Line,Fixed - VoIP,15FEB2021:17:03:37,78
885773,IN10225731,AWAITCUS,NW000464,Email,Email,13NOV2020:09:21:30,62
885832,IN10225742,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,13NOV2020:13:09:06,80
885850,IN10225745,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,13NOV2020:08:59:45,3
885881,IN10225751,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,13NOV2020:11:15:59,37
885957,IN10225766,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,13NOV2020:10:43:24,183
885996,IN10225773,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,13NOV2020:10:35:08,10
886054,IN10225785,AWAITCUS,ITS00332,Secure Remote Access,Secure Remote Access,06JAN2021:08:33:08,0
886110,IN10225796,AWAITCUS,NW000417,GC WAN,GC WAN,13NOV2020:11:00:16,3
886164,IN10225807,AWAITCUS,NW000503,Contact Centre,Contact Centre,13NOV2020:11:42:53,0
886188,IN10225810,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,13NOV2020:14:03:47,54
886212,IN10225815,AWAITCUS,NW000412,Fixed Line,Fixed Line,13NOV2020:14:36:53,0
886213,IN10225815,AWAITCUS,NW000412,Fixed Line,Fixed Line,13NOV2020:14:42:50,3
886215,IN10225815,AWAITCUS,NW000412,Fixed Line,Fixed Line,16NOV2020:09:18:56,1
886230,IN10225817,AWAITCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,17NOV2020:10:13:05,20
886243,IN10225818,AWAITCUS,ITS00338,Email,Email,17NOV2020:12:06:27,1244
886244,IN10225818,AWAITCUS,ESI00011,Other Activities,Other - Service Management,17NOV2020:14:35:24,1242
886245,IN10225818,AWAITCUS,DC000221,Middleware,Middleware,30NOV2020:10:14:32,1156
886246,IN10225818,AWAITCUS,DC000233,Other Activities,Other - Data Centre,30NOV2020:10:35:15,116
886247,IN10225818,AWAITCUS,DC000233,Other Activities,Other - Data Centre,15DEC2020:17:35:47,1040
886262,IN10225820,AWAITCUS,NW000430,Intra-building Network Services,IBN - Data Centre Network,17NOV2020:13:17:11,2
886298,IN10225826,AWAITCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,13NOV2020:16:30:18,10
886410,IN10225855,AWAITCUS,NW000463,GC WAN,GC WAN,13NOV2020:13:46:09,0
886456,IN10225863,AWAITCUS,NW000417,GC WAN,GC WAN,30NOV2020:11:34:38,27
886457,IN10225863,AWAITCUS,NW000417,GC WAN,GC WAN,03DEC2020:08:53:48,3
886496,IN10225872,AWAITCUS,ESI00011,Other Activities,Other - Service Management,13NOV2020:16:00:24,184
886507,IN10225874,AWAITCUS,ESI00011,Other Activities,Other - Service Management,17NOV2020:04:11:10,6
886513,IN10225875,AWAITCUS,NW000503,Contact Centre,Contact Centre,16NOV2020:09:27:31,52
886572,IN10225886,AWAITCUS,NW000503,Contact Centre,Contact Centre,16NOV2020:10:06:30,0
886705,IN10225918,AWAITCUS,ITS00343,Firewall,Firewall,19NOV2020:14:57:09,39
886712,IN10225919,AWAITCUS,ITS00353,Other Activities,Other - Security,17NOV2020:12:52:24,104
887464,IN10226117,AWAITCUS,ESI00011,Other Activities,Other - Service Management,17NOV2020:04:38:58,0
887465,IN10226117,AWAITCUS,COR00553,Other Activities,Other - Internal Services & Strategy,17NOV2020:04:41:26,0
887692,IN10226172,AWAITCUS,ESI00011,Other Activities,Other - Service Management,18NOV2020:16:31:18,446
887693,IN10226172,AWAITCUS,ITS00360,Secure Remote Access,Secure Remote Access,01DEC2020:17:38:00,356
887694,IN10226172,AWAITCUS,ITS00360,Secure Remote Access,Secure Remote Access,25JAN2021:13:11:57,0
888302,IN10226324,AWAITCUS,DC000115,Midrange,Midrange - Windows -X86,17NOV2020:14:57:33,0
888303,IN10226324,AWAITCUS,DC000248,Midrange,Midrange - Windows -X86,17NOV2020:15:05:58,0
888314,IN10226326,AWAITCUS,DC000190,Midrange,Midrange,16NOV2020:10:01:52,229
888358,IN10226329,AWAITCUS,NW000414,Contact Centre,Contact Centre,20NOV2020:11:59:17,9
888406,IN10226339,AWAITCUS,EDC00029,Other Activities,Other - Service Management,16NOV2020:12:35:19,1
888407,IN10226339,AWAITCUS,DC000200,Midrange,Midrange - Windows -X86,16NOV2020:12:47:36,1
888408,IN10226339,AWAITCUS,DC000200,Midrange,Midrange - Windows -X86,16NOV2020:14:19:53,0
888435,IN10226345,AWAITCUS,ITS00359,Secure Remote Access,Secure Remote Access,17NOV2020:12:42:11,36
888455,IN10226349,AWAITCUS,DC000216,Storage,Storage - File,16NOV2020:11:15:15,2
888476,IN10226352,AWAITCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,20NOV2020:08:54:00,38
888484,IN10226354,AWAITCUS,ESI00011,Other Activities,Other - Service Management,17NOV2020:03:58:59,110
888503,IN10226360,AWAITCUS,NW000429,Email,Email,16NOV2020:15:40:17,134
888520,IN10226363,AWAITCUS,DC000221,Middleware,Middleware,16NOV2020:13:52:59,0
888795,IN10226438,AWAITCUS,NW000450,Intra-building Network Services,IBN - GC LAN,23NOV2020:10:27:05,223
888825,IN10226445,AWAITCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,17NOV2020:08:18:37,212
888826,IN10226445,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),20NOV2020:11:15:37,9
888827,IN10226445,AWAITCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),23NOV2020:11:12:03,93
888862,IN10226454,AWAITCUS,NW000434,Fixed Line,Fixed Line,23NOV2020:14:33:27,215
888868,IN10226455,AWAITCUS,NW000459,GC WAN,GC WAN,17NOV2020:09:14:46,739
888869,IN10226455,AWAITCUS,NW000417,GC WAN,GC WAN,24NOV2020:09:16:47,67
