,ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
42839,IN10038526,PENDINGCUS,NW000417,GC WAN,GC WAN,09SEP2016:10:17:50,39
42930,IN10038544,PENDINGCUS,ITS00308,Other Activities,Other - Security,10FEB2017:13:23:42,403
42966,IN10038550,PENDINGCUS,NW000417,GC WAN,GC WAN,08SEP2016:15:46:24,4
43194,IN10038600,PENDINGCUS,NW000412,Fixed Line,Fixed Line,09SEP2016:13:21:25,78
43195,IN10038600,PENDINGCUS,NW000408,Fixed Line,Fixed - VoIP,13SEP2016:09:25:21,0
43239,IN10038608,PENDINGCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,16NOV2016:12:26:59,5
43249,IN10038610,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,28OCT2016:12:55:04,2
43262,IN10038614,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,26SEP2016:12:48:01,119
43414,IN10038648,PENDINGCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,01NOV2016:13:07:33,0
43612,IN10038695,PENDINGCUS,NW000412,Fixed Line,Fixed Line,13SEP2016:15:52:32,56
43925,IN10038769,PENDINGCUS,NW000417,GC WAN,GC WAN,16SEP2016:12:47:21,19
43926,IN10038769,PENDINGCUS,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,20SEP2016:12:00:00,0
43958,IN10038775,PENDINGCUS,ITS00306,Other Activities,Other - Security,15NOV2016:09:33:38,48
43970,IN10038777,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,19SEP2016:08:21:35,30
44089,IN10038803,PENDINGCUS,EDC00009,Midrange,Midrange,14SEP2016:11:49:15,3
44198,IN10038826,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,14SEP2016:15:27:37,3
44219,IN10038831,PENDINGCUS,EU000202,Distributed Print,Distributed Print,15SEP2016:11:30:56,0
44248,IN10038836,PENDINGCUS,ITS00306,Other Activities,Other - Security,15SEP2016:09:08:15,0
44351,IN10038858,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,15NOV2016:09:47:12,211
44376,IN10038862,PENDINGCUS,NW000412,Fixed Line,Fixed Line,14SEP2016:15:34:26,0
44396,IN10038865,PENDINGCUS,EDC00010,Directory Services,Directory Services,15SEP2016:13:45:58,15
44398,IN10038865,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),30SEP2016:11:17:15,0
44399,IN10038865,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,03OCT2016:14:40:08,67
44409,IN10038868,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,15SEP2016:09:54:23,30
44462,IN10038880,PENDINGCUS,ESI00028,Other Activities,Other - Security,15SEP2016:06:08:50,6
44463,IN10038880,PENDINGCUS,ESI00049,Other Activities,Other - Security,15SEP2016:09:31:40,3
44476,IN10038883,PENDINGCUS,ITS00307,Secure Remote Access,Secure Remote Access,15SEP2016:15:38:49,23
44518,IN10038891,PENDINGCUS,NW000412,Fixed Line,Fixed Line,21SEP2016:10:10:33,2
44572,IN10038903,PENDINGCUS,ESI00028,Other Activities,Other - Security,15SEP2016:06:29:15,4
44587,IN10038906,PENDINGCUS,NW000412,Fixed Line,Fixed Line,19SEP2016:09:36:59,26
44602,IN10038909,PENDINGCUS,NW000412,Fixed Line,Fixed Line,19SEP2016:09:59:30,18
44641,IN10038916,PENDINGCUS,NW000412,Fixed Line,Fixed Line,22SEP2016:05:49:29,74
44666,IN10038922,PENDINGCUS,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,21DEC2016:11:06:46,0
44890,IN10038966,PENDINGCUS,EU000202,Distributed Print,Distributed Print,16SEP2016:10:23:18,153
44906,IN10038968,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,07NOV2016:12:23:54,113
44907,IN10038968,PENDINGCUS,EDC00009,Midrange,Midrange,16NOV2016:11:31:10,54
44929,IN10038972,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,19OCT2016:11:27:13,60
45002,IN10038989,PENDINGCUS,NW000412,Fixed Line,Fixed Line,16SEP2016:11:10:09,4
45007,IN10038990,PENDINGCUS,NW000412,Fixed Line,Fixed Line,16SEP2016:09:55:31,17
45105,IN10039009,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,19SEP2016:08:14:01,0
45249,IN10039042,PENDINGCUS,EDC00010,Directory Services,Directory Services,19SEP2016:09:09:02,31
45259,IN10039044,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,19SEP2016:10:01:02,13
45306,IN10039054,PENDINGCUS,NW000412,Fixed Line,Fixed Line,19SEP2016:09:36:31,119
45341,IN10039063,PENDINGCUS,NW000412,Fixed Line,Fixed Line,05OCT2016:10:57:09,21
45527,IN10039101,PENDINGCUS,NW000427,Email,Email,20SEP2016:14:26:33,0
45547,IN10039105,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,20SEP2016:07:48:21,154
45548,IN10039105,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,21SEP2016:15:51:25,184
45549,IN10039105,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,21SEP2016:15:59:08,135
45575,IN10039110,PENDINGCUS,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,19SEP2016:17:32:52,130
45662,IN10039128,PENDINGCUS,NW000412,Fixed Line,Fixed Line,20SEP2016:06:42:58,14
45692,IN10039134,PENDINGCUS,NW000412,Fixed Line,Fixed Line,19SEP2016:15:10:43,75
45763,IN10039151,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,19SEP2016:16:02:09,18
45829,IN10039165,PENDINGCUS,ITS00306,Other Activities,Other - Security,19SEP2016:15:29:38,2
45886,IN10039176,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,26SEP2016:14:04:30,27
45900,IN10039179,PENDINGCUS,NW000412,Fixed Line,Fixed Line,21SEP2016:12:32:41,32
46040,IN10039207,PENDINGCUS,NW000412,Fixed Line,Fixed Line,28SEP2016:14:39:50,6
46301,IN10039267,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,28OCT2016:13:11:00,0
46372,IN10039288,PENDINGCUS,NW000408,Fixed Line,Fixed - VoIP,22SEP2016:10:42:50,0
46403,IN10039296,PENDINGCUS,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,23SEP2016:14:45:00,114
46467,IN10039307,PENDINGCUS,EU000203,Storage,Storage - File,22SEP2016:14:05:58,38
46474,IN10039307,PENDINGCUS,NW000445,Intra-building Network Services,IBN - GC LAN,05JAN2017:09:33:39,1
46480,IN10039308,PENDINGCUS,ITS00308,Other Activities,Other - Security,26OCT2016:10:54:28,0
46491,IN10039310,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,11OCT2016:12:28:21,20
46527,IN10039319,PENDINGCUS,NW000412,Fixed Line,Fixed Line,22SEP2016:12:17:58,0
46610,IN10039339,PENDINGCUS,NW000412,Fixed Line,Fixed Line,23SEP2016:08:21:40,30
46642,IN10039346,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,26SEP2016:14:40:07,7
46668,IN10039351,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,22SEP2016:11:13:52,72
46669,IN10039351,PENDINGCUS,EU000203,Storage,Storage - File,22SEP2016:11:42:33,69
46674,IN10039351,PENDINGCUS,NW000431,GC WAN,GC WAN,26SEP2016:10:00:00,0
46758,IN10039368,PENDINGCUS,NW000437,Fixed Line,Fixed Line,22SEP2016:13:04:15,21
46769,IN10039370,PENDINGCUS,ITS00327,Other Activities,Other - Security,22SEP2016:12:53:06,0
46809,IN10039378,PENDINGCUS,NW000433,GC WAN,GC WAN,22SEP2016:08:15:48,9
46844,IN10039386,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,19OCT2016:08:38:38,204
46845,IN10039386,PENDINGCUS,ENT00009,Mobile Devices,Mobile Devices,21OCT2016:10:14:30,0
46857,IN10039388,PENDINGCUS,EU000203,Storage,Storage - File,22SEP2016:11:01:22,1
46891,IN10039396,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,22SEP2016:10:52:36,27
46958,IN10039413,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,26SEP2016:15:27:13,231
46959,IN10039413,PENDINGCUS,DC000141,Middleware,Middleware,29SEP2016:13:41:39,203
46960,IN10039413,PENDINGCUS,SM000512,Other Activities,Other - Service Management,28OCT2016:08:29:50,8
46974,IN10039415,PENDINGCUS,NW000412,Fixed Line,Fixed Line,28SEP2016:09:56:39,42
46995,IN10039419,PENDINGCUS,ITS00306,Other Activities,Other - Security,23SEP2016:14:13:19,19
46998,IN10039419,PENDINGCUS,NW000417,GC WAN,GC WAN,28OCT2016:11:31:08,379
46999,IN10039419,PENDINGCUS,DC000113,Midrange,Midrange,28OCT2016:11:35:03,379
47000,IN10039419,PENDINGCUS,EDC00048,Data Centre Facilities Management,Data Centre Facilities Management,03NOV2016:11:11:31,340
47001,IN10039419,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,01DEC2016:11:31:43,149
47002,IN10039419,PENDINGCUS,DC000134,High-performance Computing,High-performance Computing,01DEC2016:13:14:53,148
47003,IN10039419,PENDINGCUS,NW000420,Intra-building Network Services,Intra-building Network Services,21DEC2016:16:43:25,4
47023,IN10039424,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,27SEP2016:10:42:25,175
47033,IN10039426,PENDINGCUS,NW000437,Fixed Line,Fixed Line,22SEP2016:13:17:57,4
47192,IN10039460,PENDINGCUS,EDC00003,Midrange,Midrange,24SEP2016:10:59:35,14
47223,IN10039466,PENDINGCUS,EU000203,Storage,Storage - File,26SEP2016:13:15:22,59
47224,IN10039466,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,28SEP2016:10:10:04,42
47248,IN10039474,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,26SEP2016:15:04:23,7
47266,IN10039478,PENDINGCUS,NW000408,Fixed Line,Fixed - VoIP,26SEP2016:14:52:01,69
47276,IN10039480,PENDINGCUS,ENT00042,Intra-building Network Services,IBN - Data Centre Network,23SEP2016:13:22:26,0
47295,IN10039485,PENDINGCUS,NW000453,Intra-building Network Services,IBN - GC LAN,31OCT2016:08:43:52,370
47311,IN10039488,PENDINGCUS,NW000417,GC WAN,GC WAN,28SEP2016:16:04:00,22
47406,IN10039509,PENDINGCUS,EDC00021,Middleware,Middleware,26SEP2016:10:17:18,100
47442,IN10039516,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,03OCT2016:13:10:14,8
47467,IN10039523,PENDINGCUS,DC000163,Other Activities,Other - Service Management,23SEP2016:23:24:37,0
47495,IN10039530,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,28SEP2016:11:16:50,102
47496,IN10039530,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,12OCT2016:15:17:11,8
47501,IN10039531,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,26SEP2016:09:02:40,0
47552,IN10039543,PENDINGCUS,NW000417,GC WAN,GC WAN,28SEP2016:12:40:50,792
47724,IN10039579,PENDINGCUS,EU000202,Distributed Print,Distributed Print,26SEP2016:08:43:19,12
47853,IN10039606,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,28SEP2016:11:28:33,9
47987,IN10039633,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,02OCT2016:10:46:15,84
48125,IN10039663,PENDINGCUS,NW000417,GC WAN,GC WAN,29SEP2016:07:56:43,462
48207,IN10039681,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,02NOV2016:13:23:52,0
48215,IN10039682,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,27SEP2016:13:57:05,0
48294,IN10039702,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,02OCT2016:07:28:42,289
48451,IN10039738,PENDINGCUS,NW000400,Intra-building Network Services,IBN - Data Centre Network,29SEP2016:10:40:40,57
48593,IN10039771,PENDINGCUS,ENT00042,Intra-building Network Services,IBN - Data Centre Network,28SEP2016:07:29:34,1
48604,IN10039774,PENDINGCUS,EDC00002,Midrange,Midrange - Windows -X86,28SEP2016:09:10:52,9
48712,IN10039800,PENDINGCUS,NW000412,Fixed Line,Fixed Line,30SEP2016:11:50:59,94
48760,IN10039809,PENDINGCUS,ENT00042,Intra-building Network Services,IBN - Data Centre Network,05OCT2016:16:50:29,4
48776,IN10039812,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,06OCT2016:15:39:03,45
48792,IN10039816,PENDINGCUS,ITS00312,Internal Credential Management (ICM),Internal Credential Management (ICM),06OCT2016:09:29:28,28
48798,IN10039817,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,02OCT2016:10:15:29,84
48804,IN10039818,PENDINGCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,30SEP2016:11:25:01,78
48816,IN10039820,PENDINGCUS,NW000419,Satellite,Satellite,30SEP2016:10:06:22,279
48834,IN10039824,PENDINGCUS,NW000412,Fixed Line,Fixed Line,29SEP2016:09:03:27,124
48903,IN10039839,PENDINGCUS,NW000417,GC WAN,GC WAN,29SEP2016:04:23:03,3
48916,IN10039842,PENDINGCUS,EDC00003,Midrange,Midrange,29SEP2016:08:31:14,20
48937,IN10039847,PENDINGCUS,NW000429,Email,Email,07OCT2016:11:41:58,12
48957,IN10039852,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,02OCT2016:10:11:15,73
49051,IN10039873,PENDINGCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,26OCT2016:11:05:11,0
49181,IN10039907,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,04NOV2016:14:39:34,107
49329,IN10039938,PENDINGCUS,NW000412,Fixed Line,Fixed Line,03OCT2016:07:57:46,7
49436,IN10039967,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,05OCT2016:12:11:39,26
49512,IN10039984,PENDINGCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,30SEP2016:23:55:56,14
49698,IN10040030,PENDINGCUS,DC000134,High-performance Computing,High-performance Computing,18JAN2017:07:55:32,483
49699,IN10040030,PENDINGCUS,DC000128,High-performance Computing,High-performance Computing,01MAR2017:17:56:57,174
49820,IN10040062,PENDINGCUS,NW000403,Intra-building Network Services,IBN - GC LAN,10NOV2016:11:33:30,0
49916,IN10040080,PENDINGCUS,0,0,0,02OCT2016:12:20:16,0
49962,IN10040088,PENDINGCUS,NW000412,Fixed Line,Fixed Line,14OCT2016:13:50:24,88
49972,IN10040091,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,03OCT2016:15:16:17,378
49984,IN10040093,PENDINGCUS,ENT00009,Mobile Devices,Mobile Devices,05OCT2016:07:57:43,2
50123,IN10040122,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,06OCT2016:14:03:07,1131
50136,IN10040124,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,03OCT2016:15:19:27,29
50244,IN10040166,PENDINGCUS,DC000111,Data Centre Facilities Management,Data Centre Facilities Management,06OCT2016:17:53:13,0
50261,IN10040169,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,13OCT2016:15:04:16,121
50262,IN10040169,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,14OCT2016:13:25:10,193
50423,IN10040208,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,04OCT2016:11:32:32,247
50424,IN10040208,PENDINGCUS,NW000403,Intra-building Network Services,IBN - GC LAN,07OCT2016:09:19:06,219
50425,IN10040208,PENDINGCUS,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,07OCT2016:15:35:47,87
50446,IN10040214,PENDINGCUS,NW000429,Email,Email,04OCT2016:11:13:45,135
50447,IN10040214,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,06OCT2016:13:01:45,60
50448,IN10040214,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,06OCT2016:15:19:19,58
50495,IN10040226,PENDINGCUS,EDC00008,Email,Email,04OCT2016:12:47:49,54
50496,IN10040226,PENDINGCUS,ENT00006,GC WAN,GC WAN,04OCT2016:13:35:15,53
50497,IN10040226,PENDINGCUS,ESI00028,Other Activities,Other - Security,04OCT2016:15:38:14,1
50606,IN10040247,PENDINGCUS,ESI00028,Other Activities,Other - Security,05OCT2016:07:30:01,2
50659,IN10040257,PENDINGCUS,NW000403,Intra-building Network Services,IBN - GC LAN,06OCT2016:12:38:39,2
50671,IN10040260,PENDINGCUS,0,0,0,05OCT2016:02:26:57,0
50673,IN10040260,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,23NOV2016:10:24:16,1
50748,IN10040277,PENDINGCUS,NW000404,Intra-building Network Services,IBN - Cabling - Install and Material,20OCT2016:09:00:00,62
50749,IN10040277,PENDINGCUS,NW000403,Intra-building Network Services,IBN - GC LAN,26OCT2016:14:17:51,2
50874,IN10040306,PENDINGCUS,NW000431,GC WAN,GC WAN,05OCT2016:12:11:06,26
50903,IN10040311,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,06OCT2016:15:30:04,0
50904,IN10040311,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,12OCT2016:14:19:49,0
51003,IN10040337,PENDINGCUS,NW000427,Email,Email,28OCT2016:09:48:58,0
51027,IN10040342,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,06OCT2016:15:20:20,6
51028,IN10040342,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),07OCT2016:11:27:45,0
51099,IN10040356,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,06OCT2016:07:52:52,20
51135,IN10040364,PENDINGCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,06OCT2016:15:06:21,8
51165,IN10040370,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,12OCT2016:13:20:03,8
51212,IN10040379,PENDINGCUS,NW000431,GC WAN,GC WAN,28OCT2016:13:23:24,0
51219,IN10040381,PENDINGCUS,NW000417,GC WAN,GC WAN,11OCT2016:07:46:15,35
51386,IN10040413,PENDINGCUS,EDC00060,Email,Email,18OCT2016:17:39:01,226
51439,IN10040424,PENDINGCUS,DC000152,Middleware,Middleware,07OCT2016:10:46:22,1
51481,IN10040431,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,09NOV2016:10:12:05,54
51531,IN10040442,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,11OCT2016:07:34:28,60
51589,IN10040457,PENDINGCUS,ENT00023,GC WAN,GC WAN,21OCT2016:13:22:13,104
51609,IN10040461,PENDINGCUS,ENT00009,Mobile Devices,Mobile Devices,17OCT2016:08:47:35,18
51651,IN10040469,PENDINGCUS,DC000130,High-performance Computing,HPC - Interaction & Visualization,09NOV2016:16:44:50,5
51753,IN10040493,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,10OCT2016:14:58:05,0
51757,IN10040494,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,10OCT2016:15:04:55,0
51761,IN10040495,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,10OCT2016:15:03:10,0
51783,IN10040502,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,10OCT2016:15:04:14,0
51787,IN10040503,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,10OCT2016:15:05:46,0
51825,IN10040510,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,10OCT2016:15:01:11,0
51830,IN10040511,PENDINGCUS,NW000433,GC WAN,GC WAN,10OCT2016:14:59:14,0
51834,IN10040512,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,10OCT2016:15:02:04,0
51892,IN10040523,PENDINGCUS,NW000412,Fixed Line,Fixed Line,17OCT2016:08:38:54,15
51974,IN10040540,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,12OCT2016:12:11:35,2
51975,IN10040540,PENDINGCUS,DC000104,Data Centre Facilities Management,Data Centre Facilities Management,12OCT2016:12:13:39,2
52198,IN10040586,PENDINGCUS,DC000113,Midrange,Midrange,12OCT2016:14:41:29,9
52213,IN10040589,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,12OCT2016:12:57:20,10
52214,IN10040589,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),12OCT2016:13:21:44,19
52215,IN10040589,PENDINGCUS,NW000429,Email,Email,12OCT2016:13:44:09,0
52272,IN10040600,PENDINGCUS,ITS00306,Other Activities,Other - Security,13OCT2016:13:45:25,873
52273,IN10040600,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,26OCT2016:14:30:16,782
52274,IN10040600,PENDINGCUS,SM000517,Other Activities,Other - Internal Services & Strategy,26OCT2016:14:56:00,782
52275,IN10040600,PENDINGCUS,DC000113,Midrange,Midrange,20DEC2016:11:33:31,405
52312,IN10040608,PENDINGCUS,DC000119,Other Activities,Other - Data Centre,12OCT2016:09:42:57,207
52384,IN10040631,PENDINGCUS,EDC00021,Middleware,Middleware,12OCT2016:15:09:25,5
52424,IN10040639,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,12OCT2016:14:24:25,0
52465,IN10040653,PENDINGCUS,EDC00006,Mobile Devices,Mobile - Enterprise Mobile Device Management (EMDM),13OCT2016:08:45:01,13
52569,IN10040673,PENDINGCUS,DC000128,High-performance Computing,High-performance Computing,14OCT2016:11:11:35,0
52584,IN10040677,PENDINGCUS,NW000433,GC WAN,GC WAN,13OCT2016:07:53:44,5
52588,IN10040678,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,13OCT2016:07:54:00,5
52601,IN10040681,PENDINGCUS,NW000431,GC WAN,GC WAN,13OCT2016:07:53:23,5
52622,IN10040687,PENDINGCUS,NW000412,Fixed Line,Fixed Line,17OCT2016:13:13:24,0
52689,IN10040700,PENDINGCUS,NW000431,GC WAN,GC WAN,13OCT2016:15:08:29,33
52804,IN10040727,PENDINGCUS,ENT00009,Mobile Devices,Mobile Devices,09NOV2016:10:17:51,150
52822,IN10040730,PENDINGCUS,EDC00003,Midrange,Midrange,14OCT2016:08:17:47,19
52878,IN10040742,PENDINGCUS,NW000412,Fixed Line,Fixed Line,18OCT2016:15:18:41,7
52884,IN10040743,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,24OCT2016:10:36:29,0
52954,IN10040761,PENDINGCUS,NW000412,Fixed Line,Fixed Line,14OCT2016:14:01:50,4
53216,IN10040845,PENDINGCUS,NW000412,Fixed Line,Fixed Line,17OCT2016:07:00:12,1
53406,IN10040889,PENDINGCUS,NW000445,Intra-building Network Services,IBN - GC LAN,05JAN2017:09:41:45,1444
53407,IN10040889,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,05JAN2017:13:18:13,1440
53408,IN10040889,PENDINGCUS,NW000431,GC WAN,GC WAN,05JAN2017:14:12:48,36
53430,IN10040893,PENDINGCUS,NW000405,Intra-building Network Services,IBN - GC LAN,16OCT2016:20:55:52,84
53431,IN10040893,PENDINGCUS,ITS00306,Other Activities,Other - Security,19OCT2016:11:30:18,60
53436,IN10040894,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,17OCT2016:07:52:12,227
53437,IN10040894,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,17OCT2016:08:01:06,230
53450,IN10040899,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,17OCT2016:07:55:24,227
53451,IN10040899,PENDINGCUS,ITS00309,Secure Remote Access,Secure Remote Access,17OCT2016:07:59:52,230
53629,IN10040944,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,17OCT2016:12:52:23,19
53630,IN10040944,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,19OCT2016:11:06:30,0
53640,IN10040947,PENDINGCUS,ESI00026,Other Activities,Other - Internal Services & Strategy,27OCT2016:11:23:14,238
53659,IN10040950,PENDINGCUS,NW000408,Fixed Line,Fixed - VoIP,17OCT2016:17:50:40,10
53676,IN10040954,PENDINGCUS,NW000414,Contact Centre,Contact Centre,18OCT2016:10:17:12,2
53792,IN10040982,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,18OCT2016:08:32:45,18
53793,IN10040982,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,18OCT2016:08:33:01,22
53800,IN10040983,PENDINGCUS,ITS00325,Government of Canada Managed Security Service,Government of Canada Managed Security Service,27OCT2016:10:35:51,9
53839,IN10040992,PENDINGCUS,DC000127,High-performance Computing,HPC -Big Data Exchange,17OCT2016:23:17:16,0
53846,IN10040993,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,18OCT2016:09:52:01,10
53963,IN10041017,PENDINGCUS,ESI00028,Other Activities,Other - Security,18OCT2016:12:51:19,5
54162,IN10041075,PENDINGCUS,NW000417,GC WAN,GC WAN,31OCT2016:14:18:35,223
54289,IN10041113,PENDINGCUS,EU000202,Distributed Print,Distributed Print,20OCT2016:13:04:16,0
54304,IN10041117,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,19OCT2016:13:25:02,91
54305,IN10041117,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,19OCT2016:13:25:13,69
54318,IN10041119,PENDINGCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,21OCT2016:09:50:46,14
54350,IN10041125,PENDINGCUS,ITS00307,Secure Remote Access,Secure Remote Access,01NOV2016:14:09:33,200
54509,IN10041171,PENDINGCUS,DC000115,Midrange,Midrange - Windows -X86,27OCT2016:10:53:02,2
54605,IN10041196,PENDINGCUS,NW000412,Fixed Line,Fixed Line,20OCT2016:08:44:07,42
54620,IN10041199,PENDINGCUS,NW000409,Mobile Devices,Mobile - Mobile Device - Government Cellular Services,20OCT2016:16:03:22,16
54709,IN10041231,PENDINGCUS,NW000403,Intra-building Network Services,IBN - GC LAN,26OCT2016:10:24:43,0
54818,IN10041256,PENDINGCUS,ENT00042,Intra-building Network Services,IBN - Data Centre Network,21OCT2016:13:20:36,17
54827,IN10041258,PENDINGCUS,ENT00005,Mobile Devices,Mobile - Voice & Data,21OCT2016:07:42:05,116
54828,IN10041258,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,21OCT2016:07:42:18,116
54875,IN10041268,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,23OCT2016:09:07:47,88
54917,IN10041278,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,21OCT2016:10:14:55,98
54989,IN10041294,PENDINGCUS,NW000417,GC WAN,GC WAN,21OCT2016:09:23:29,0
55017,IN10041300,PENDINGCUS,ESI00012,Other Activities,Other - Service Management,21NOV2016:14:37:10,43
55022,IN10041301,PENDINGCUS,ITS00332,Secure Remote Access,Secure Remote Access,21OCT2016:14:43:31,28
55023,IN10041301,PENDINGCUS,ESI00011,Other Activities,Other - Service Management,24OCT2016:08:17:29,25
55101,IN10041317,PENDINGCUS,NW000410,Conferencing Services,Conferencing - Videoconferencing,24OCT2016:11:56:25,0
55171,IN10041332,PENDINGCUS,NW000417,GC WAN,GC WAN,22OCT2016:18:47:45,1
55189,IN10041335,PENDINGCUS,NW000417,GC WAN,GC WAN,25OCT2016:07:43:39,119
55194,IN10041336,PENDINGCUS,EDC00001,Midrange,Midrange - Storage and Virtualization,24OCT2016:11:00:59,20
55204,IN10041338,PENDINGCUS,NW000419,Satellite,Satellite,25OCT2016:07:05:00,403
55254,IN10041348,PENDINGCUS,NW000433,GC WAN,GC WAN,24OCT2016:10:39:17,7
